title,runtime,des,date,rating,genre
Undercover Santa,94,"    Chucho Prieto is a kid who always seemed to bumble things when visiting Santa Claus on picture day when he was young. On his last visit, he did it again and knocked down the Christmas Tree ...                See full summary »",2015,0,Comedy            
Codependent Lesbian Space Alien Seeks Same,76,"    The adventures of lesbian space aliens on the planet Earth, and the story of the romance between Jane, a shy greeting card store employee, and Zoinx, the woman Jane does not realize is from...                See full summary »",2011,6.3,"Comedy, Romance, Sci-Fi            "
Cool as Hell,100,"    When a friendly demon helps two guys to meet girls, the portal to hell also lets in a more evil creature that starts terrorizing the town.",2013,3.8,"Action, Comedy, Horror            "
Chris Gethard: Career Suicide,89,    Chris Gethard's raw and harrowing one man show about discovering and learning to live with his depression,2017,7.6,"Documentary, Comedy            "
The Last House on the Right,0,    Amanda and Laura devise a plan to get rid of their intruder.,2015,0,"Short, Comedy            "
Avril Lavigne: Rock N Roll,5,"    Music video for Avril Lavigne's song, 'Rock N Roll'.",2013,6.1,"Short, Comedy, Music            "
Getting Doug with High,0,    Comedians getting high with Doug Benson.,2013,7.1,Comedy            
Emptied,7,    A female dentist is visited by a past love. Based on events reported in April of 2012.,2014,5.9,"Short, Comedy, Horror            "
I Love My Robot Boyfriend!,0,    A short film about a romance-obsessed teen scientist who builds herself the perfect boyfriend.,2017,0,"Short, Comedy, Romance            "
Stage Mums,0,    Shaz and Trace are Aussie sheilas who also happen to be stage mothers. They adore their daughters and the talent they exude. These mums will do whatever they can to help their daughters achieve the full potential.,2014,7.8,Comedy            
A Fowl American,0,    Humans have become extinct. Animals rule the planet this time around.,2018,5.9,"Animation, Comedy            "
KFC Loves Gays,0,Add a Plot,2012,6.0,"Short, Comedy            "
Demons,84,    A young actress struggles to come to terms with the price she has to pay for making art.,2018,5.6,"Comedy, Horror            "
The Legend of Beardman,4,    A day in the life of a man with a super powered beard. Beardman.,2013,0,"Short, Action, Comedy            "
Postal Jerks,0,    Five hipsters working at an LA postal shop deal with crazy customers and ruin everything.,2015,0,Comedy            
Max,0,Add a Plot,2016,2.5,Comedy            
The Portal,11,"    A dimension-traveling wizard gets stuck in the 21st century because cell-phone radiation interferes with his magic. With his home world on the brink of war, he seeks help from a jaded ...                See full summary »",2014,7.9,"Short, Comedy, Fantasy            "
Mark Lembeck Technique,0,"    Acclaimed therapist Dr. Mark Lembeck (Jason Alexander), having suffered a ""psychotic fracture"", attempts to restore his reputation by offering free sessions out of a community rec center.",2016,8.3,Comedy            
Boonie Bears: Homeward Journey,68,"    Another long year's labors have ended, and Logger Vick is ""pining"" for home. But he finds that his paltry savings won't even get him a ticket on the train! Dejected but determined, he ...                See full summary »",2013,5.6,"Animation, Adventure, Comedy            "
Pop Rox,12,"    Jesse, a seventeen-year-old Iranian-American girl, musters the courage to tell her high school best friend, Roxanne, that she's in love with her. But when Roxanne invites out new girl Evelyn, Jesse's perfect night takes an unexpected turn.",2017,7.0,"Short, Comedy            "
Beauty Mark,0,"    A story that takes place in 1986 profiling 'Beauty' salesgirl Valarie Williams, who finds an unlikely friendship in one of her customers, Mark, who teaches her that beauty isn't always skin deep.",2016,6.4,"Short, Comedy, Drama            "
Tortoise in Love,84,"    Tom, gardener at the big house, can talk to plants but not to women. When beautiful Polish au pair Anya arrives for the summer, Tom falls for her catastrophically like the felling of one of the giant trees he cares for in the grounds.",2012,5.4,Comedy            
Just Sex,59,"    Jordan is thrown into emotional confusion when his long-time girlfriend breaks up with him and a new girl named Felicia hooks up with him on a whim. His friends, who have issues of their ...                See full summary »",2010,7.2,"Comedy, Drama, Romance            "
Go Ganges!,82,    Television producers and adventurers Josh Thomas and J.J. Kelley test their skills on an epic adventure down India's sacred River Ganges.,2012,7.2,"Documentary, Adventure, Comedy            "
Family Trap,0,"    Annie (Mandy Moore) comes from a completely normal family. They're dysfunctional, needy, high maintenance, self-absorbed, non-confrontational, and have absolutely no regard for boundaries. ...                See full synopsis »",2012,6.5,Comedy            
Bio-Cop,5,    A fake trailer about a mutated cop who cannot die and his struggles to stop the latest designer drug.,2012,8.1,"Short, Action, Comedy            "
Being Black Enough,91,"    A Young Black Man, raised in a White neighborhood, ridiculed for not being 'Black Enough' decides to go to the hood to hang out with his gangster cousin and discover what it really means to...                See full summary »",2017,7.4,"Comedy, Drama            "
The Mint,110,"    After the loss of his parents a record producer, with a little help from his friends, has to find a way to save his families well known record label, as well as himself.",2017,6.0,"Comedy, Drama            "
The Other F Word,52,    This show is an edgy comedy about a group of friends who find that the angst of raising kids may be nothing compared to the angst of starting over after they are grown.,2016,7.9,"Comedy, Drama            "
Bertie,16,"    A classic suburban tale of parenthood, bereavement and a mysterious pug.",2018,0,"Short, Comedy            "
"Hughesy, We Have a Problem",0,"    Dave Hughes along with some of Australia's biggest names in comedy will tackle problems big and small, that complicate modern Australian life.",2018,6.6,"Comedy, Talk-Show            "
Some Jerk with a Camera,0,"    Join Some Jerk With A Camera on location at Disneyland, California (and occasionally other theme parks!) for a series of wacked-out, irreverently irrelevant digress-alicious trips through ...                See full summary »",2011,7.6,Comedy            
Stupid Hype,0,    Centered on the misadventures of an ex-breakdancer turned up-and-coming rap star in 1990 who loses everything.,2013,8.4,Comedy            
Timmy Muldoon and the Search for the Shadoweyes Bandit,9,    13-year-old Timmy Muldoon's home movie evolves into the Hollywood film of his dreams.,2013,6.8,"Short, Adventure, Comedy            "
"No, That's Okay. I'm Good.",0,Add a Plot,2017,0,Comedy            
The Garage Sale,49,"    Three different stories that all happen simultaneously at the same location: a joint garage sale with three different couples who are all friends, and a host of typical garage sale denizens. An ensemble comedy in a unique format.",2017,0,Comedy            
Avengers Assemble in the Playroom,3,    Panic breaks out in the playroom and the Avengers are assembled to save the day.,2012,5.3,"Short, Action, Comedy            "
Arisan! 2,119,"    Eight years have passed since the first ""Arisan!,"" much has changed in the lives of Sakti (Tora Sudiro), Meimei (Cut Mini), Andien (Aida Nurmala). Even Lita (Rachel Maryam), has decided to ...                See full summary »",2011,6.6,"Comedy, Drama            "
Black-ish: Bloopish,30,Add a Plot,2015,4.7,Comedy            
Bamui Yeowang,113,"    Nerdy Yeong-soo has married the perfect housewife Hee-joo. But at the reunion for his university class, the allure of winning a kimchi-fridge makes her dance a super-sexy show. Yeong-soo wonders if her past isn't as pristine as he thought.",2013,5.7,"Comedy, Romance            "
Nunsense,29,Add a Plot,2017,0,Comedy            
The Funeral Guest,90,"    A lonely girl seeks love, connection and family by crashing funerals.",2015,6.2,"Comedy, Drama, Family            "
The Hypothetical Star Wars Holiday Special,10,"    Before you see Star Wars: The Force Awakens, find out if BB8 makes it home for Droid Day in the only holiday special based solely on rumor and conjecture about the upcoming film. Featuring ...                See full summary »",2015,6.0,"Short, Comedy            "
We Are Family,0,"    Six strangers (of different backgrounds, cultures, and economic statuses) are invited to a mysterious home, each for different reasons. With nothing in common, they soon find out that they are actually brothers and sisters.",2017,2.4,"Comedy, Drama            "
Alan Partridge: Welcome to the Places of My Life,42,    Alan Partridge attempts a celebrity travelogue around his beloved Norwich.,2012,7.8,Comedy            
Burlesque Assassins,96,"    The Burlesque Assassins. Beautiful, deadly and a vital weapon in the war on communism that threatens the free world. Set in the 1950s, this tale of cold war espionage and intrigue follows ...                See full summary »",2012,4.9,Comedy            
Red Flag,85,"    A solipsistic filmmaker takes his independent film on tour. Hoping to escape the pain of his recent breakup, he stumbles into a twisting constellation of fear, sex, and tortured ...                See full summary »",2012,5.5,"Comedy, Drama, Romance            "
Good Day,94,"    Good Day follows the lives of six twenty-somethings on Halloween night as their paths cross en route to a costume party. As they face rejection, neglect, anticipation, and loss, they begin ...                See full summary »",2017,7.2,Comedy            
Commencement,94,"    Christa Richmond graduates valedictorian from a prestigious university and in the next 36 hours of her life, Christa's real education begins. Commencement is a funny, romantic and ...                See full summary »",2012,7.1,"Comedy, Drama, Family            "
Impractical Jokers: Dirty Little Secrets,0,"    A competition between 4 life-long friends who compete to embarrass each other by daring them to do hilarious things, if the joker can't complete the task they get a thumbs-down and are on ...                See full summary »",2013,8.4,"Comedy, Reality-TV            "
A Saturday Night Live Christmas Special: 2016,120,Add a Plot,2016,0,Comedy            
Divorce: The Greatest Hits,16,    And you thought a failing marriage was tough. Divorce is just the beginning...,2016,0,"Short, Comedy, Drama            "
The 28th Day: The Wrath of Steph,97,    Steph has been possessed by the spirit of the Evil Lord Zasulground and it's up to Steph and her best friend Liz Lucky to defeat it.,2013,4.8,"Comedy, Horror            "
Balls of Steel Australia,30,"    A remake of the British television series, in which contestants set out to do the bravest, crudest jokes on the unsuspecting public to show their balls of steel.",2012,6.8,Comedy            
First Dates with Toby Harris,0,    A T.V. show about a guy who is down on his luck and his crazy first dates with wild women,2011,7.8,"Short, Comedy            "
Vincent & Duane Seek Vengeance,11,"    After losing faith in humanity and meeting under bizarre circumstances, two outcasts plan and execute a mass shooting.",2013,8.3,"Short, Comedy            "
Movie Call,8,"    Tobias is unschooled in the matters of love, but believes he might have finally found the girl of his dreams who seems to reciprocate his interest. When she invites him up to her room, it ...                See full summary »",2011,0,"Short, Comedy            "
Megamind,0,    Play as Mega Mind and defeat Titan in the Ultimate Showdown.,2010,7.1,"Animation, Action, Adventure            "
#Hashtag: The Series,0,"    The love lives of two technology-obsessed best friends in Chicago. From Instagram seduction to inappropriate selfies, Liv and Skylar are about to learn the real-life consequences of over-indulgence in the virtual world.",2015,6.3,Comedy            
Her Tango,79,"    The story of Her Tango follows Dino, a successful restaurateur. For years, Dino has given everything of himself to make his restaurant a success and to move on from the death of his wife ...                See full summary »",2017,5.0,"Comedy, Drama            "
Killing Thyme,23,"    Eight year old Sam is desperate for an allotment. When he meets Norman, a curmudgeonly old man with a neglected allotment and a death wish, Sam thinks he has the solution to both of their problems.",2015,8.9,"Short, Comedy, Drama            "
After Lately,0,"    The show is a mockumentary behind-the-scenes look at the Chelsea Lately (2007) show. The show's host and creative leader Chelsea Handler likes to think of her staff, especially the writing ...                See full summary »",2013,6.3,Comedy            
Enter the Naked Man,16,"    In a world full of danger, a hero arrives. But why is he naked?",2010,0,"Short, Action, Adventure            "
Ariana Grande ft. Future: Everyday,3,"    The clip features Grande singing in the streets, in a laundromat and on the bus while couples of different races, ages and sexuality are kissing. Future raps his verse in an office ...                See full summary »",2017,6.5,"Short, Comedy, Music            "
Like and Subscribe,0,"    Skyy Goldwynne (Dillon Francis), Hollywood's biggest manager locks 4 of his influencer clients in a house with a camera crew.",2018,8.9,Comedy            
Love in Tokyo,95,    A social-media obsessed American guy falls in love with an unplugged Japanese girl in Tokyo.,2015,4.7,"Adventure, Comedy, Romance            "
David Cross: Making America Great Again,74,"    Actor/comedian David Cross skewers Donald Trump, takes shots at religious taboos and American swagger in a hilarious yet provocative night of comedy at the Paramount Theatre in Austin, TX.",2016,6.5,Comedy            
How To Be Single: The Pros and Cons of How To Be Single,0,Add a Plot,2016,0,"Short, Comedy            "
The Trustee,60,"    A driven but stubborn detective finds unlikely help from her precinct's trustee, a larger-than-life ex-con finishing out her prison sentence doing menial tasks for the police department. ...                See full summary »",2017,0,Comedy            
Horror and Hamsters,82,"    Horror and Hamsters is the craziest anthology film you'll ever see. Twisted horror segments intertwined with cute, fluffy, family-friendly hamster videos. The filmmakers were so preoccupied...                See full summary »",2018,4.6,"Comedy, Horror            "
My Stepbrother Is a Vampire!?!,92,    Nancy discovers her new stepbro may be a Vampire.,2013,3.9,"Comedy, Family            "
The 6th Sense,13,"    Having not seen each other since their high school graduation over a year ago, two best friends from the Michiana Panhandle reunite to do some much-needed catching up. After an eventful ...                See full summary »",2011,7.1,"Short, Comedy, Music            "
Problemski Hotel,110,"    The cross-frontier migrant's life 'within the system' - an endless, featureless, futureless round of queues - becomes even bleaker in December. Bipul doesn't want to admit it, but the ...                See full summary »",2015,6.4,"Comedy, Drama            "
Fetish,14,    It's a fine few lines between pleasure and pain.,2012,6.8,"Short, Comedy            "
Legally Blonde: The Musical,0,Add a Plot,2017,0,"Comedy, Musical            "
Falling Uphill,83,"    Robert asks Jenny, a girl he found on Craigslist, to be his new roommate. Now after a year of living together, he finds himself falling in love with her, but his ability to keep afloat in ...                See full summary »",2012,4.9,"Comedy, Drama, Romance            "
Stuff and Sam!,0,"    Sam may be in the closet, but when he decides to adopt the straightest whitest baby he can find, madness ensues for him and his roommate/co-host Donna. All captured on their public access TV show.",2017,8.0,Comedy            
Gravity Falls Abridged,0,    Parodies of Gravity Falls episodes.,2015,7.6,"Adventure, Comedy, Fantasy            "
Girls vs. Aliens,0,    A group of young friends battle space aliens.,2016,0,"Animation, Short, Action            "
The Waddling Dead,7,"    The Waddling Dead is a Canadian satire of The Walking Dead. The show is portrayed in a web series format, quick and straight to the point.",2018,0,Comedy            
Home Sweet Tokyo,0,"    Englishman Bryan Jenkins was living peacefully with his Japanese wife Itsuki and daughter Alice in London, when his Japanese mother-in-law suddenly passes away, and the family decides to ...                See full summary »",2017,6.5,Comedy            
The Moleman of Belmont Avenue,90,    The Mugg Brothers inherit an apartment building with a monster living in the basement that's eating everything in sight.,2011,5.3,"Comedy, Horror            "
Method to Madness,0,    Method actors go too far when they fail to break character even under life threatening circumstances.,2016,0,"Short, Comedy            "
Hot Package,0,    Entertainment news set in a parallel universe and featuring clips of the dark alleyways of the television landscape.,2015,6.6,Comedy            
Do Not Disturb,69,"    Five directors tackle five short stories that are all tied together in one sweet, dark, twisted, humorous film about what goes on behind the door of room 316. Each director was given a ...                See full summary »",2011,5.9,Comedy            
Jack and Jill,15,    Two best friends take a small town by storm on what could be their last weekend together.,2017,9.1,"Short, Comedy, Drama            "
"Little Fockers: Alternate Ending, Treehouse",3,Add a Plot,2011,6.3,"Short, Comedy            "
Oishi: Demon Hunter,0,Add a Plot,2018,0,Comedy            
Donna On the Go,10,    Donna On The Go is a Series designed to raise awareness for People With Disabilities. It follows the struggles and triumphs of Donna as she navigates challenges. It was submitted for Emmy consideration in 2017 and 2018.,2017,8.8,Comedy            
Anything Goes,0,"    In an attempt to win his girlfriend's affections, Westley Little puts it all on the line believing that when it comes to love, anything goes.",2012,5.5,Comedy            
The Breast Around: Electric Boobaloo,19,    Busty scientist Chastitty Jones faces a new foe in the fight against breast cancer.,2016,0,"Short, Action, Comedy            "
Nice Package,95,"    A wannabe professional thief, his gay best friend, a sexy hostage, some thugs and a mystery package everyone wants.",2016,4.8,"Adventure, Comedy, Crime            "
Sox,85,"    A new family is having difficulty adjusting, when an adorable dog comes into their life. Once his special powers are discovered, the local dog catcher and the (F.B.D.I) Federal Bureau of Dog Investigation will stop at nothing to get him.",2013,5.3,"Comedy, Family            "
Crazy Stupid Love: Steve and Ryan Walk Into a Bar,0,Add a Plot,2011,7.8,"Short, Comedy            "
Army of Darkness: Defense,0,"    Help Ash defeat the Deadites in this tower defense game for IOS based on _Ash vs. the Army of Darkness (1993)_ (vg). After 50 waves, you get to fight their leader, deformed Evil Ash himself.",2011,7.8,"Action, Comedy, Fantasy            "
Captain Planet 3,0,    It Shows a perfect balance between obscurity and reality as well as jaws the 3,2012,6.0,"Short, Comedy            "
The Husband,80,    A darkly comic drama about a man left to care for his infant son when his wife is imprisoned for cheating on him with a minor.,2013,6.2,"Comedy, Drama            "
First Kiss,4,    A guy and a girl encounter all kinds of obstacles while trying for their first kiss.,2012,7.3,"Short, Comedy, Romance            "
Llama Cop,0,"    While investigating the murder of his partner, Detective Joe Bauer must team up with the unpredictable rookie Buddy Callahan, who doesn't play by the rules and is also a llama.",2014,7.7,"Action, Comedy, Crime            "
Mansour,0,"    Mansour is an animated comedy series about an active, life-loving, 12 year old boy and his adventures with his best friends, Obaid and Salem. Whenever life throws this group of inseparable ...                See full summary »",2012,5.0,"Animation, Comedy, Family            "
Sacks West,3,"    Let Don Cheadle introduce you to the new amazing resort and spa for you called Sacks West. Frequent guests of the resort include George Lopez, Ray Romano, Joe Mantegna, Cedric the ...                See full summary »",2011,5.0,"Short, Comedy            "
Horrible Histories with Stephen Fry,0,Add a Plot,2011,8.0,Comedy            
Kill Me Now,85,    A group of small-town teens looking to drink a ton of beer in peace at a remote cabin in the woods find their party nearly ruined when they're stalked by the deranged Driller Killer in this...                See full summary »,2012,5.9,"Comedy, Horror            "
Come Down Molly,81,"    In this expressionist odyssey exploring the lonely side of entering adulthood, struggling new mother Molly (Eléonore Hendricks) joins her old high school group of guy friends at a secluded ...                See full summary »",2015,6.6,"Comedy, Drama            "
The Dirty 30,85,"    The Dirty 30 follows 29 year-old Ricky Simmons (Sean Riggs) whose ex, Lisa, walked out on him with no explanation and broke his heart. Reeling from this crushing blow with no closure, ...                See full summary »",2014,6.3,"Comedy, Drama, Romance            "
Canadian Muscle,99,"    When a headstrong teenage boy buys his first car, without his parent's permission, he and his buddies are launched through a series of comedic adventures during the last day of high school ...                See full summary »",2015,0,"Comedy, Drama            "
Fun Time,77,"    Meet Brittany & Michael, brother and sister who can't seem to get a head in life. No friends, working dead end jobs. But all of that begins to change once they receive a letter in the mail,...                See full summary »",2015,6.0,"Comedy, Horror            "
Chala Mussaddi - Office Office,60,"    A recently widowed and retired school-teacher must prove to corrupt government officers that he is alive, so he can receive his pension.",2011,6.1,"Comedy, Drama            "
Polish Legends: Twardowsky,9,"    Polish Legends about courage, strength, ambition, empathy, cleverness, pride. About Us.",2015,7.3,"Short, Action, Comedy            "
Six Women,20,"    A naive journalist finds his views on art, success, and women destroyed by the actress he's gone to interview.",2017,8.4,"Short, Comedy, Drama            "
Memphis Fire,0,    An irreverent comedy about Fire Fighters in Memphis Tennessee.,2018,6.4,Comedy            
Blueberry,17,    An afrocentric podcast host goes on a quest to find his idol Harambe Cornell but is stuck taking care of his 9-year-old son who wants to participate in the Mr. Rainbow's contest dressed as a blueberry.,2018,0,"Short, Comedy, Drama            "
You Should Have Told Me,8,    Tess gets upset when Lily reveals something unexpected at brunch.,2017,0,"Short, Comedy, Drama            "
The Zeroes,72,"    A group of kids realizing there is strength in numbers, band together to take on the neighborhood bullies.",2014,8.8,"Comedy, Family            "
White Mule,26,"    In a small desert town, a man in from a different time and place enters in a 1972 Road Runner to keep fate intact.",2012,7.8,"Short, Action, Adventure            "
Chuck Chicken,0,    Security company owner Chuck Adoodledoo and his friends provide kung fu style protection for their fellow bird citizens on the island of rocky perch.,2017,5.8,"Animation, Adventure, Comedy            "
Immaturity for Charity,0,"    Comedy sketches made to raise money for St. Francis Hospice in Raheny, Dublin.",2012,8.5,Comedy            
Victor & Valentino,8,    Victor and Valentino must learn to work together to survive an underworld labyrinth.,2016,6.5,"Animation, Short, Adventure            "
Arj Barker: Get in My Head,76,"    Take a peek into Arj Barker's head as he contemplates everything from the theory of social evolution to fondue. Sit back, relax, take a load off your mind, and jump into Arj's.",2015,6.0,Comedy            
He's Fit,0,"    Hosted by ""Hey Qween!"" Lap Dancer, Fitness Trainer and Playgirl Cover Model Greg McKeon, ""He's Fit"" tracks down extremely hot guys and finds out how they got SO FIT!",2015,0,Comedy            
Ketchup,0,    Jeremy uses Ketchup as a means of ruining a high society dinner and inadvertently unleashes everyone's skeletons from the closet. Especially those who showed up uninvited.,2017,0,"Short, Comedy            "
Hotel,40,"    HOTEL is a medium-length experimental film with six stories shot by six different directors in one same place, the Hotel Casa Camper Barcelona. All scrambled together. Each one came with ...                See full summary »",2011,6.8,"Short, Comedy, Drama            "
Meet the Family,30,Add a Plot,2013,9.0,Comedy            
The Veronica Exclusive,0,"    Based on the 80's black comedy, Heathers (1988), and it's musical adaptation, Heathers: The Musical (2014), The Veronica Exclusive is a modern twist on the old cult teen film.",2015,8.4,"Comedy, Drama            "
Klein Karoo,95,"    Sometimes the first step to making a difference and following your dreams, is to follow your heart and find someone who shares those dreams with you.",2013,6.4,"Comedy, Romance            "
Space Trucker Bruce,87,"    In a future where earth has colonized the solar system, a lonely trucker hauling 20,000 tons of hog fat from Earth to the Titan Station picks up an easily bored hitchhiker. Together they ...                See full summary »",2014,5.3,"Comedy, Sci-Fi            "
I Want My Phone Back,0,"    People care way too much about their phones. In I Want My Phone Back, host Alana Johnston and a cast of improvisers take to the streets of Los Angeles to see if contestants will put their ...                See full summary »",2016,5.5,Comedy            
Kinne,0,    A sketch comedy series from the Australian comedian Troy Kinne.,2014,7.3,Comedy            
Never Better,70,    Never Better tells the story of three young people struggling to enter the creative industries in London. Laurence is about to finish art school but has little inspiration. Olivia is ...                See full summary »,2015,0,"Comedy, Drama            "
Grand Unified Theory,104,"    During one fateful weekend, the family of brilliant astrophysicist Albert James has a complete meltdown, setting in motion a raucous and hilarious series of events that mirror his radical theories of the behavior of the universe.",2016,8.4,"Comedy, Drama, Family            "
Non si ruba a casa dei ladri,93,    A couple of honest workers takes revenge on the corrupt politician that ruined them.,2016,5.5,Comedy            
Reborn,20,"    When a young woman turning 30 adopts a ""reborn"" baby doll to cope with the pressure to have kids, the need to pay off $80,000 of student loan debt, and deal with a cheating boyfriend.",2018,0,Comedy            
The Fox and the Hound,5,"    Prince Louis Banks, a King Charles Cavalier documents an average day living in Los Angeles with his human, Tiffany Fox.",2015,0,"Short, Comedy            "
Chasing Happiness,80,"    Three sisters, a Madame, Guru and Poker Junky, desperately trying not to fall victim to their own cons, are joined by Raphael who is hell bent that the whole world revolves around his ...                See full summary »",2012,7.0,Comedy            
The Sixth Lead,30,"    A ""documentary"" following the professional day-to-day of a TV-star who's character doesn't really talk much.",2015,8.3,"Short, Comedy            "
Being Eileen,30,"    Eileen Lewis is the widowed matriarch of a large, close-knit and dysfunctional Northern family and their life in Birkenhead.",2011,6.6,Comedy            
Narrated By,13,"    A young man is forced to confront an uninvited and ever-present narrator. A touching comedy about brotherly devotion, cinematic viewpoints and the necessity of growing up because, at some point, boobs sound cool.",2016,7.8,"Short, Comedy, Drama            "
Momsters: When Moms Go Bad,0,"    A Comic ""dramatic-reenactment"" show based on real life stories of the world's worst moms",2014,7.3,Comedy            
The Cry of Mann,40,"    After patriarch of the rich Mann family, oil magnate Tank Mann disappears, family begins falling apart with the help of mysterious villain Gergiev. An interactive live stream TV series by Wham City Comedy.",2017,7.9,"Comedy, Drama, Horror            "
#Adulting,0,"    Best friends, Max and Faye navigate life and love as they stare down the barrel of 30. Making more than their fair share of bad calls, one thing is always clear: Stumbling through life is more fun in pairs.",2016,6.3,Comedy            
Truth or Dare,92,"    Chinese college student Alex has a big problem with women, but he wants a girl friend. A difficult and funny situation set in Los Angeles where anything is possible.",2018,0,"Comedy, Drama, Romance            "
42 Seconds of Happiness,95,"    A circle of thirty-something friends reunite for a weekend away to celebrate the same sex wedding of a member of their group. Yet, despite their best efforts to behave themselves, a series ...                See full summary »",2016,4.8,"Comedy, Drama, Family            "
One Bedroom,83,"    After five years of ups and downs, an African American couple spends their final afternoon together arguing and remembering better days, as one of them moves out and hopefully on with her life.",2018,3.9,Comedy            
Challenge Chalice,0,    Reactors of all ages select and complete a challenge from a chalice of suggestions sent in by the FBE fans.,2017,6.3,Comedy            
Creedmoria,90,"    Family is an institution. Sometimes, you gotta break out. This is the story of how 17-year-old Candy finds the courage to walk away from everything she's ever known with the hope of discovering a better tomorrow.",2016,6.5,"Comedy, Drama            "
Sidechic Gang,91,"    ""Three female friends find out they can make fortunes from exposing cheating husbands and boyfriends after making tons of cash unexpectedly from reporting a cheating husband to the wife. ...                See full summary »",2018,3.9,Comedy            
The Painting: The Art of Slaying,96,"    Edward Alfonso Lexington, the talent-less son of a deceased famous artist will stop at nothing to be famous himself. He lures unsuspecting artists to his home to paint and then signs his ...                See full summary »",2015,5.8,"Comedy, Horror, Thriller            "
The Victorville Massacre,90,"    A group of nine friends decide to spend Labor Day in the desert town of Victorville. Meanwhile, for the first time in it's less than illustrious history, Victorville finds itself terrorized...                See full summary »",2011,4.2,"Comedy, Horror, Mystery            "
Ro-Boob: The Farting Robot Monster,10,"    Ro-Boob is a lonely robot monster, cruising the galaxy and destroying everything in his path. Will he ever find love?",2018,0,"Short, Comedy, Fantasy            "
Kickstarter Crap,0,"    iDubbbz takes a look at terrible kickstarter campaigns, using his dark sense of humor to convey his intelligent, satirical message throughout.",2013,8.4,"Comedy, Talk-Show            "
Turn Around Jake,95,"    A young businessman, bent on success, loses everything and discovers a family that he never knew he had.",2014,5.6,"Comedy, Drama, Family            "
Life of the Party,84,"    A touching comedy drama about 3 friends edging towards their mid thirties who, in an attempt to hang on to their carefree youth,embark on an attempt to write themselves into the history books by trying to host the world's longest house party.",2017,7.4,"Comedy, Drama            "
POPxo - Unmarried,0,    Get a sneak peek into the story of three friends who are single but labelled 'Unmarried'. Meet Kay. She's a 27-year-old entrepreneur who has no time for shaadi as she's busy falling in love...                See full summary »,2018,8.1,Comedy            
Cocktale,30,"    Sex and alcohol are a heady blend in COCKTALE, a refreshing new British comedy by Jake Graf (Iris Prize Nominee 2012). Brian (Jake Graf) is struggling to reconcile his feelings for his ...                See full summary »",2012,0,"Short, Comedy            "
Batman & Jesus,103,    Was Jesus a historical person? We'll trace and compare existing evidence to modern mythology.,2017,5.6,"Documentary, Comedy            "
Ai chu se,0,"    Remake of the 2006 American film ""The Devil Wears Prada""",2010,5.2,"Comedy, Romance            "
United We Fall,89,    A mockumentary about five arrogant overpaid homophobic racist ex-Manchester United players who had the chance to become heroes in 2010 - and failed spectacularly.,2014,4.0,Comedy            
Road to the Open,90,"    A man helps his best friend and tennis partner out of a desperate rut in life through a long shot attempt at an international tennis tournament, The Open.",2014,7.9,"Comedy, Drama            "
Six Days in Paradise,0,"    A reformed gambler searching for his ex-wife and daughter; an amateur private-eye he hires; an assassin on a mission, and; a recruiter of mixed-martial arts fighters. Their lives intertwine...                See full summary »",2010,5.9,"Action, Comedy            "
Chic Mama Drama,0,Add a Plot,2018,0,Comedy            
Living Will...,101,"    Will's best friend and roommate Belcher, (Ryan Dunn) a party bum slacker, returns from the dead as a cocky, mischievous, and perverted ghost. He soon discovers his cousin, Krista, has ...                See full summary »",2010,4.5,Comedy            
Vexed,13,    A romantic date night goes horribly wrong when a couple questions the validity of horror film plots.,2016,6.2,"Short, Comedy, Horror            "
Borrowed Time,88,    A teenager with the wrong friends and a grumpy old man form an unlikely bond that will help them both find a way out of their respective troubles.,2012,5.9,"Comedy, Drama            "
Vino Veritas,96,"    This comedy takes its title from the Latin proverb, which literally translated: ""in wine, the truth,"" suggests that people reveal their truest feelings under the influence of alcohol.",2013,6.3,Comedy            
Night of the Dead,91,    A mad scientist seeks test subjects for a zombie experiment and gets a bevy of sorority girls to take the bait.,2012,3.6,"Comedy, Horror, Sci-Fi            "
To the Moon,0,    Follows Dr. Eva Rosalene and Dr. Neil Watts (employed by Sigmund Corp.) as they fulfill the lifelong dream of the dying Johnny Wyles.,2011,8.7,"Adventure, Comedy, Drama            "
Clique Wars,0,Add a Plot,2014,7.5,Comedy            
Irreversible,0,"    Andy and Sarah, a somewhat eccentric, self-absorbed couple, and their trials and tribulations - most of which they bring upon themselves.",2014,7.2,Comedy            
The Selling,92,    A too-honest-for-his-own-good real estate agent has to sell a haunted house before its ghostly inhabitants ruin his life.,2011,6.1,Comedy            
Trevor Noah: African American,69,"    Celebrated as the most popular comedian in South Africa, Trevor Noah takes the stage in ""African American"" to explore his often-bewildering journey of arriving in America and simply wanting...                See full summary »",2013,7.3,Comedy            
Old Soul,0,    A young woman tries to find herself while she works as an aide to a group of senior citizens.,2014,0,Comedy            
Venom: Truth in Journalism,17,"    A documentary crew from France comes to America to capture the daily life of journalist Eddie Brock. Soon the truth about Eddie, as well as his questionable methods, begin to reveal more than intended.",2013,7.6,"Short, Comedy, Crime            "
Corey and Lucas for the Win,0,Add a Plot,2011,6.1,Comedy            
Nesting,93,"    When a thirty-something couple set aside the home furnishings catalogue and decide to rekindle their relationship, they return to their old neighborhood and end up squatting illegally in their twenty-something lives.",2012,5.8,"Comedy, Romance            "
