title,runtime,des,date,genre,cast,director,vote,gross,rating
Hellespont,16,    A group of Greek slaves must decide between life and death when they are given the choice of joining Alexander the Great's army.,2012,"Short, Action            ","Matthew Bellows, Ron Eliot, Michael Flynn, Allan Groves",Brad Johnson,0,,0.0
"Justice, the Series",0,Add a Plot,2012,Action            ,"Ashley Diane Currie, Richard Lampone, Damian Bailey, Ellen Domingos",,0,,0.0
That Fucking Elevator,9,    A sardonic comedy about abortion.,2014,"Short, Action, Comedy            ","Yuval David, Grizz Chapman, Bridget Gabbe, Boomer Tibbs",Jim Garvey,0,,0.0
Toy Soldier,17,"    When a discharged solider finds himself recalled for duty in Iraq, the family finds itself in their own battle to try and survive the ordeal.",2015,"Short, Action, Drama            ","Ken Gamble, Zach McGowan, Donis Leonard Jr., Tia Robinson",Nima Javadi,0,,0.0
The Pro,98,"A Private Detective investigates a London Gangsters Millionaires wife who is suspected of foul play with other men, after his first meeting, the suspects of foul play start to disappear and he needs to find out who is doing the killing and why.",2016,Action            ,"Julian Gamm, Amy Clare Beales, Paul Dewdney, Paul J. Lane",Paul J. Lane,0,,0.0
The Dysfunctional Dynamics,7,"    When a superhero loses his will to fight, he turns to group therapy for help. But will that ultimately heal him or harm him?",2013,"Short, Action, Comedy            ","Nick Ian Holmes, Joe Bocian, Sydney Ackman, Catherine McGuire",Brock Sherman,0,,0.0
Magnum XL Vol. 2,3,"    In the year 1986, a dangerous hostage situation goes down in Hell's Kitchen for Mr. Kitten's ransom. Only one hero can rescue the kitty before it's too late.",2017,"Short, Action, Comedy            ","Killian Anderson, Princess Leia, Nick Bianco, Brendan Anduze",Jack Nolan,0,,0.0
Kill Cecile,14,"    Melissa and Katrina have left their troubles behind. Unfortunately, they find new ones after turning their backs on a friend in need. Beth finds herself in her own troubles while on a road trip to reunite with Melissa after several years.",2011,"Short, Action, Comedy            ","Douglas Conner, Brian Dorton, Gerica Horn, Angie Keeling",Brian Dorton,299,,7.2
The People Watchers,13,"Two teenagers, Dusty and Sarah, sit on a stoop watching the people walk by them. They come up with a creative narrative for each of these individuals passing by: from a biker without his bike to a inconspicuous hit woman on her way to finish the contract to a married couple that struggles with their inability to conceive. Dusty and Sarah bond over their friendly competition and in the end they come to admire each other as seen through the eyes of another couple who are just happening to be 'people watching' themselves.",2012,"Short, Action, Comedy            ","Luan Bexheti, Angelica Boccella, Sam Braverman, John Dragonetti",Zef Cota,0,,0.0
The Parting Shot,6,"    In a country on the brink of war, a government agent struggles to get his family to safety before it's too late.",2014,"Short, Action, Drama            ","Emrhys Cooper, Tehmina Sunny, Ho-Kwan Tse, Neb Chupin",Bobby Bosko Grubic,0,,0.0
Travis Porter: Red Rock,28,"When their luxurious tour bus breaks down, budding hip-hop group Travis Porter becomes stranded in the remote town of Red Rock. After the bus driver witnesses a horrific crime, the group discovers the town's deadly secrets & they must escape by any means necessary.",2012,"Short, Action, Comedy            ","D. Eric Allen, Thais Bermudez, William Cook, Harold Duncan",Ryan Lightbourn,14,,8.1
SuperFuzz,5,"    A ninja and a psychotic, metamorphic teddy bear fight over chocolate milk.",2013,"Animation, Short, Action            ",David Towles-Moore,David Towles-Moore,0,,0.0
Retribution,0,Add a Plot,2017,"Action, Horror            ","Adam Carter, Damien Chinappi, Joshua Michael Harvey, Arthur Hiou",,0,,0.0
Nite Stalker,0,Add a Plot,2013,"Short, Action            ","Belkys Cordero, Aida Lembo, James Peak, Darrin Reed",Gil Rivera,0,,0.0
Modern Combat Versus,0,"    Climb your way up the ranks and fight in our modern era, in this arena shooter.",2017,"Action, Sci-Fi            ","James Weaver Clark, Victorio Cole, Abe Goldfarb, Wayne Grayson",,11,,7.1
Fury,0,Add a Plot,2015,"Short, Action            ","Darren Bailey, Jordan Thoma, Bonnie von Duyke",Leo Kei Angelos,0,,0.0
The Spy Interrogation,8,    The hardest part of being a spy is what happens after you get caught.,2012,"Short, Action, Drama            ","Alisa Lova, Larry Rosen, Rebecca Sundstrom",Larry Rosen,17,,8.4
Medal of Valor,0,"    Orange Co, FL Sheriff's Deputy Jennifer Fulford finds herself in a firefight with two gunmen and being struck several times with gunfire to save the lives of two young children.",2011,"Short, Action            ","Kenzo Abdi, Tiago Abdi, Joseph A. Anderson, Shane Brewer",Faouzi Brahimi,8,,7.2
Discontinue,14,"    We follow the day of Marcus Mills a 'cleaner' for the powerful mobs and gangs of the city. When his employers compete for his loyalty, Marcus has to tie up lose ends before he can pick a side.",2016,"Action, Drama            ","Murray Urquhart, David Michael Moote, Tazito Garcia, Nick Biskupek",Angela Cavallin,0,,0.0
The Case of Fortune,63,"Three producers are assigned to a secret mission. They have to shoot the movie of all movies. It all takes place in a country that is famous of it's cold hell. The Case travels through smoky bar room to suburban ghetto, where gangs are fighting for the territory to sell booze, and finally out from the city limit, to the vast, open land. Through it's journey, the Case is possessed in different ways by different people, good and bad. In the end, there lies only one question; was there a fortune in the Case? And, who gets the last laugh.",2012,"Action, Comedy, Drama            ","Saara Virrankari, Derek Wang, Sofia Lund, Pauli Jeromaa",Risto Huovinen,8,,7.6
Love Is Love,17,"    A story about two youngsters that are in love but the father doesn't approve of Bella's choice, so Alex tells the father love conquers the world.",2013,"Short, Action, Romance            ","Jenniefer Barnes, Kelly Driscoll, Shalom Kolontarov, Yakov Kolontarov",Shalom Kolontarov,47,,9.5
Bravo 1,0,"In the near future, a television corporation has developed the software to create an alternate universe. A man by the name of Bravo 1 lives within this alternate universe unknowingly, providing entertainment to a mass audience. The corporation and the creator of the universe are at a constant battle as to what is humane versus what is profitable. Under the assumption that this is a military detail, Bravo 1 sets out on his mission. Little does he know, he is not alone, and a war is among us all.",2016,"Action, Sci-Fi, Thriller            ","Billy Surges, Katie Meyers, Audelynn S. Crespo, Anthony Mele",Billy Surges,0,,0.0
On the Pipe 7,83,    The most progressive dirt bike film of the 21st century.,2017,"Documentary, Action, Adventure            ",Jay Schweitzer,,0,,0.0
Due,2,"    Monteverde Consolidations is willing to pull you out of debt, but at a cost. The selected few will engage in an ""all bets are off"" brawl. What is the cost of money? Is it worth it?",2018,"Short, Action            ","Alexander Brovedani, Ryan Clarke, Catherine Daoust-Pichette, Kyle Hallman",Riel Bo,0,,0.0
Revolution,0,"    After decades of a female gendercide, the few remaining women, in a desperate attempt to turn the tides of war and survive, discover the weapon to victory is found within a young girl.",2017,"Short, Action            ","Brent Harvey, Joanna Bronson, Cassidi Parker, Angelina James",Brent Harvey,0,,0.0
Army of God,5,    A terror attack unfolds in New York City.,2016,"Short, Action, Crime            ","Justin Ahdoot, Danny Boushebel, Logan Riley Bruner, Connor Keegan Dosch",Todd Wiseman Jr.,10,,7.1
Ariel,6,"    In a lonely parking lot young, shy, diminutive Ariel is confronted by four attackers. She must find a way to survive.",2014,"Short, Action, Drama            ","Seth Lee, David Robbins, Woody Wilson Hall, Nguyen Stanton",John Hidalgo,0,,0.0
Spy Cat: A Crazy Story,0,"    When all the cats of the world are in danger, the Crazy Squad recruits a Spy Cat to retrieve an object that could put many cats in danger.",2016,"Short, Action, Adventure            ","Kai Jacoby, Ayaka Terai",Kai Jacoby,0,,0.0
Through My Eyes,58,"In 2014, local Southern California Stand Up Paddle pioneer, Will Schmidt, successfully attempted what is now historically the first and only solo and largely unassisted stand up paddle of the Pacific Coast of the United States from Canada to Mexico. Armed with an assortment of video, global positioning, and audio equipment, he was able to document this extraordinary journey that is told through his own eyes.",2018,"Documentary, Action, Adventure            ",Will Schmidt,Will Schmidt,0,,0.0
The Black Prison,0,    After a dear friend gets arrested a feared prison of war general has to chose which side he is on even at the cost of someone's life.,2018,"Short, Action, Drama            ","Jordan Lawson, Daniel Dasent, Jose Rosete, Gabe Bellotti","Khalid Alsghair, Motaz Ezzat Elbahaey",0,,0.0
Foebius,0,    Analogy of the fobia of existence and of the terror of the multifactorial value of life.,2016,"Short, Action            ","Rodrigo Corea, Diego Cornejo, Klaudia Garcia, Saburo Iida",Emanuel Mecholuam,0,,0.0
Mindhunt,7,Add a Plot,2015,"Short, Action            ","Alex Bennett, Jill Hernaez, Jacqueline Inafante, Matthew Roch",Bobby Schwartz,0,,0.0
Poets of the Fall: Daze,5,Add a Plot,2014,"Short, Action, Music            ","Jutta Hirsimäki, Jenna The Dog, Markus Kaarlonen, Jaska Mäkinen",Saku Perintö,9,,8.0
Terminator: Dawn of Judgement Day,3,    A homeless man wakes up at gunpoint and soon realizes that things are not what they seem.,2016,"Short, Action            ","Rhett Harrington, Brent Jerell Reed",Daniel Clay Fox,0,,0.0
Inside the Fourth Phase,0,    Go behind the scenes of the most anticipated film in action sports history - Travis Rice's follow up to The Art of Flight.,2016,Action            ,,,0,,0.0
Santa Preys for X-mas,3,"    An evil zombie Santa must be stopped by Dick, a disgruntled Christmas elf, and two detectives with the help of the magical Christmas Spirit.",2010,"Short, Action, Comedy            ","Ed Gale, Josh Haness, Moe Irvin, John Karyus",D.J. Markuson,22,,7.4
Blast,45,    Mysterious tough guy Joey Blast falls in love with a rebellious party girl who thrusts him into a world of violence to retrieve her ex-boyfriend's coveted dick-pics.,2017,"Action, Comedy            ","Billy Bob Thompson, Lauren Olson, Jana Schmieding, Madonna Refugia",,0,,0.0
WWE: The Kliq Rules,67,"    Join the most notorious backstage group in all of sports-entertainment, THE KLIQ. Get an inside look into the infamous backstage antics and controversy. Find out why THE KLIQ RULES!",2015,"Action, Biography, Sport            ","Scott Hall, Paul Levesque, Shawn Michaels, Kevin Nash",,76,,7.3
The Drifter,15,    A young Iraq War Veteran finds out he has been 'stop loss-ed' and flees to a small town where he picks up a migrant worker in hopes of pinning a murder on him.,2011,"Short, Action, Drama            ","Luis Rolon, Alex Klein, Jennifer Nyholm",Christopher Williams,6,,8.5
From Paris to Rome,0,"    A hustler has dreams of being a superstar dancer, but finds himself in a world of trouble leaving his older brother to save him before it's too late",2016,"Action, Drama            ","Aaron Thompson, Jordan Cann, Preston Mayes, Shana Gray",Jordan Cann,0,,0.0
Intel Discovered,0,"    Be discovered and get your 15 minutes of fame in this free Xbox 360 Kinect interactive movie sponsored by Intel. The players get to fight stuntmen, DJ a huge party, hang out with other celebrities and learn about showbiz from the inside.",2012,"Action, Adventure, Music            ","Chris Evans, Redfoo, Chanel Iman, Michael Flowers Jr.","Chris Charla, Jaume Collet-Serra, Jaime Valdueza, David Veneski, Ted Woolsey",0,,0.0
Punch Cowboy,70,Add a Plot,2011,"Action, Comedy, Drama            ","Nehemiah Alexander, Rebecca Cox, Stacey Cunningham, Rathe Holmes",Mickey Reece,0,,0.0
Vanished,0,"A secret research facility has been completely annihilated when a special ops team comes to the rescue. Keaton, a hard-nosed investigator, tries to reconstruct what has happened when one sole survivor is discovered. Alex, shell-shocked and wounded, can not remember much, still Keaton is relentless. He needs to find out what she knows right away to avoid an even greater disaster.",2012,"Short, Action            ","Cameron Richardson, Mark Rolston, Jed Abrams, Aaron Cohen",Simon Beckman,0,,0.0
Apolutrosis,16,"    A hit man tries to bury his cold-blooded past and start a new life with a woman he loves, but an old enemy resurfaces and threatens to destroy everything.",2016,"Short, Action, Crime            ","Laura Coover, Nicholas B. Gianforti, John Knox, Oliver Lawton",Yeming Chen,0,,0.0
Journeyman,14,"Johnson Creed, famed USC quarterback finds himself playing an entirely different game after his friends reveal themselves to be reptilian/alien monsters and he himself the savior of humanity. Following his three guides, Plebo the psychic, Kit the former special forces vet and Q the Nordic blonde alien, Johnson must quickly learn all he can in order to save the world and hopefully survive the process.",2015,"Short, Action, Adventure            ","Punkie Johnson, Christian Casillas, Melissa Jane Rodriguez, Sandra Seeling",,7,,7.3
Find Bunny Blue,0,"    A mad bomber rigs up plush bunnies to a deadly trap. When a girl finds one of those, she must get rid of the rabbit before it explodes.",2017,"Short, Action            ","Daniel Hensch, Andy Kunz, Daniel P. Rudin, Nathalie J. Sameli",Frank Luchs,0,,0.0
Laissez les Bons Temps Rouler,0,Add a Plot,2016,"Short, Action            ","Leif Holt, Terence J. Rotolo, Mykel Shannon Jenkins",Mykel Shannon Jenkins,0,,0.0
A Dirty Night,14,"I had a part-time job in a convenience store. I saw some bad things happened in it. So I thought I could use a film to tell a story about that. I spent two months to create this idea and write a story with my friend Yang. Actors and Crews was also a problem. As a foreigner, my social network was limited. We just posted audition information in websites. We didn't still find good actors for this short film although we received some casting request. Fortunately, we solved this problem through The Actors Workshop that is a famous school about acting training in Brisbane. As the mentioned, There was some fight scenes in this film,which is so so difficult for us even some professional filmmaker. In order to keep the actions in fight scenes being safety and good-looking, I and my DOP tried to fight by ourselves in lawn and develop actions depending on the shooting location. Sometime we hurt ourselves due to the action of Kungfu, however, we thought it was worthy. Moreover, I made some props with production designer, such as the fake fire extinguisher. And I went to a few shopping malls looking for costume with the DOP. In whole production, we just spent approximate 24 hours in total within three nights shooting this film. It is too rush. Fortunately we finish them although we were exhausted.",2015,"Short, Action, Crime            ","Shuang Li, Yufei Yang",,0,,0.0
No Clothes,10,    Alan meets Joseph in the laundromat while doing his weekly laundry. What begins as a possible romantic setting soon becomes a chase through the streets of New York. A chase for clothes.,2012,"Short, Action, Comedy            ","Jordan Firstman, Tommy Lewis",Hugo Kenzo,0,,0.0
Live to Fight Another Day,10,"Centered around the perspective of two WWII soldiers, one separated from his airborne battalion, the other separated from a busted up outfit as a result of an ambushed mission his commanding officer assigned Corporal Donny Hawke and First Sergeant Johnson end up stuck behind enemy lines with sniper threats just overhead the trench they're stuck together in under the most extraordinary circumstances to unfold the most unexpected of exigent events. The Prelude to The Tragedy...The Tragedy of War.",2017,"Short, Action, Drama            ","Randy Shoemake, Deward Lynn Lawrence, Jeffery Gray, Dean Asher",Khireddine Ouazaa,7,,4.9
Motorcycle vs. Car Drift Battle 4,13,Add a Plot,2015,"Short, Action            ","Nick Brocha, Dan Brockett, Dax Shepard, Ernie Vigil",Matthew Brown Sanders,0,,0.0
The Revenge of Dean,0,    A gritty and dark origin story of a now schizophrenic alcoholic avenging the death of his mother.,2017,"Short, Action, Crime            ","Tom Norsemann, Kayla Schaffroth, Austin Oesterling, Kameron Gaxiola",McAndy Tony Duclos,0,,0.0
The Shed,9,    A vigilante tracks down the kidnapper of a missing teenage girl.,2013,"Short, Action, Thriller            ","Justin Booker, Shane Booker, Daniela Gonzalez-Perez, Faina Gordover",Nicholas Molinari,12,,8.1
Raw Data,0,"    In 2271, the elite hacker resistance SyndiK8 sends four operatives to infiltrate the most massive and dangerous corporation in the world.",2017,"Action, Sci-Fi            ","Jim Singer, Tamara Ryan, Todd Haberkorn, Erik Braa",James Iliff,0,,0.0
The Dark Side: Rise of Darkness,120,"    Will the struggle and fight to pass down a way of living, honor and expression to the next generation be possible, or is all hope lost with the strive to be the better, richer, most known icon in the media in todays world.",2012,"Action, Crime, Thriller            ","Wendel Aguilera, Kareem Ajani, Jacob Ryan Albertyn, Jade Alexandria",Tazito Garcia,0,,0.0
Beyond the Dune Sea,9,Add a Plot,2015,"Short, Action            ",Arnold Montey,,19,,5.4
Senior Cut Day: The Movie,90,"The government takes homeless people out of a small town and throws them out into the woods. After years of the homeless living in the woods, they become deadly scavengers. One day, a group of kids decides to cut school and end up breaking down in the same woods as the homeless people. The seniors must fight to survive and make it through the night.",2011,"Action, Horror, Thriller            ","Dylan Silver, Alex Vaughan, KC Connors, Gary-Kayi Fletcher",Alvin Gray,12,,6.2
Thomas & Friends: Thomas' Tokyo Trouble,0,Bust my buffers. Thomas and Nia are working in Japan when they run into Ace just outside Tokyo. Thomas and Ace decide to race in the city but things take a wrong turn for Thomas. Keep watching for the all-new Free and Easy J-Pop Music Video in Japanese starring Ace that will take him all around the world in more ways than one.,2018,"Animation, Action, Comedy            ","Joel Hunter, Janice Njiru, Tines Sensathe, Trent Stanley",,0,,0.0
Mind City Terror,16,"    A young man does battle with his inner anxieties, fighting them with a giant, nuclear-powered robot in the urban labyrinth of his mind.",2015,"Short, Action, Comedy            ","Ryder Darcy, James F. Ross, Erik Braa, Nina E. Jordan",Curtis Jaeger,23,,8.0
Resilient,0,"Resilient is an action driven feature with US government asset Adam Lancaster (Stephen Preston) being assigned to terminate Redwood (Jonathan Pienaar), a notorious drug lord and mastermind Crime Boss (Niel Herman). The mission for our Hero takes a turn when a little 7 year old girl becomes a target for our ruthless killer. The suspense and action builds up even more when Lancaster's wife McKenzie and now adopted daughter are being taken hostage by Redwood and his team of thugs. LANCASTER faces betrayal from his late wife Victoria Lancaster (Anchel Bosque de Madera) who's father is the Crime boss (Borislav) and Hamilton (Jena Waldron), a corrupt US government official. Adam is counted on to save the day and live up to his reputation as a true American Hero trough all the conflict of betrayal.",2016,Action            ,"Stephen Preston, Jena Waldron, Jonathan Pienaar, Helen Desbois","Wilbur Eddings, Stephen Preston",0,,0.0
Homegrown,0,Add a Plot,2014,"Short, Action            ","Jerry Broome, Stevin Knight, Adamo Palladino, Tristan Laurence Perez",Greg Michael,0,,0.0
Svarti Skafrenningurinn,37,Reykjavík is held hostage by dangerous cartels and the police is baffled. No one can stop the thugs and everything seems completely lost. Only one man stands between the evil mastermind and a total world domination. He is respect. He is justice. He's the Black Blizzard.,2012,"Short, Action, Comedy            ","Sturla Friðriksson, Guðni Líndal Benediktsson, Monika Ewa Orlowska, Hilmar Loftsson",Arnar Benjamín Kristjánsson,18,,7.6
Love and Defiance,19,"Freido is an 18 year old living in a rough neighborhood with his mother and abusive stepfather. He is fed up with his living arrangement and has ambitions to leave the town and become a successful rap artist. Chantelle lives on the same street as Freido. Her abusive ex boyfriend Niko has just been released from prison and is back on the block. Niko is a gun toting thug with a possessive personality who won't leave Chantelle alone. When Freido and Chantelle realize they have feelings for one another, their relationship changes. Freido must confront Niko so that he and Chantelle can begin there lives together peacefully.",2010,"Short, Action, Drama            ","Jorge Berrio, Bobbi Jaye, Carlos Montoya, Kyle Nedd",Jeffrey W. Pike,0,,0.0
Heart Attack! The Early Pulse Pounding Cinema of Kelly Hughes,54,"HEART ATTACK: The Early Pulse Pounding Cinema of Kelly Hughes. From 1991-1993, while Nirvana and Twin Peaks made the Pacific Northwest hip, Hughes quietly created an unprecedented body of work on Seattle's public access TV. His weekly series Heart Attack Theatre was the video equivalent of grunge rock. Aiming for a classy Twilight Zone style suspense anthology, he ended up with a John Waters-esque shock-a-thon, shooting most of his footage in and around his apartment near the University of Washington. In this documentary, Hughes interviews his actors to reveal a pre-YouTube era of do-it-yourself film-making. And showcases his native Seattle in all its trashy glory.",2012,"Documentary, Action, Biography            ","Betty Marshall, Ernest Rhoads, James Peterson, Sarah Katherine Lewis",Kelly Hughes,9,,7.6
FallouTR Part 3,0,Add a Plot,2013,"Short, Action            ","Doga Can, Suat Ipar",Efe Aydal,29,,8.1
A Cry for Vengeance,12,"    An attempt on a man's life leads him down a path seeking retribution. Getting there is not difficult, remembering why is his greatest barrier.",2015,"Short, Action, Crime            ","Rafael Siegel, Felipe Cisneros, Chuck Kitazumi, David Samuel Adams Pack",Nick Leisure,0,,0.0
Burial Ground,94,Add a Plot,2014,"Action, Thriller            ","Warren Anderson, Aaron Aoki, Bill Borea, Dawn Brodey",Adam J. Dunn,7,,6.1
Fallen World,0,    A group of survivors attempt to survive in a post apocalyptic world.,2017,"Action, Sci-Fi            ","Tanner Franks, Zach Spotts",,0,,0.0
Spiritual Warfare,90,"The true life story of Joshua Sheese and his spiritual warfares. The warfares he went thru in his past, that now haunts him as an adult. He finds his faith and is able to conquer the demons of his past with the help of Jesus Christ. See the martial arts transformed into spiritual battle against the demons within himself.",2010,"Action, Biography, Drama            ","Joshua Sheese, Devin Kerr, Cheryl Sheese, Anakin Leigh Sheese",Joshua Sheese,0,,0.0
Circus Sisters,0,"    Rosie meets a lady in a bar who just broke up with her boyfriend. As she comforts her, she explains what she and her friends do to men who anger them.",2015,"Short, Action, Drama            ","Rhiannon McMillen, Kat Hebert, Shawna Mudaly, Clay Akin",Catalina Querida,0,,0.0
The Combustibles,4,    A high-stakes mission to sneak into a secure facility and destroy a deadly new weapon before it's too late. An unusual and fast-paced adventure that will transfix and surprise.,2016,"Short, Action            ",Jon Callow,,0,,0.0
Transformers Shadowplay,0,Add a Plot,2018,Action            ,"Foober Dooge, Damian Dougherty, Hunter Hinshaw, Impish Space",,5,,1.8
Here Again,48,    The trick is killing the killers without becoming killers like them.,2017,"Action, Adventure, Drama            ","Rob Brockman, Charlie Field, Miriam Letshcert, Anne Matser","R.P. Brockman, Robin Pratt",0,,0.0
Head Hunters,0,Add a Plot,2012,"Short, Action            ","Coty Galloway, Niko Pueringer, Zach Sale, Jake Watson","Sam Gorski, Niko Pueringer",12,,7.5
Elevated,0,"Elevated is a high concept Freerunning series from the minds of World Champion Freerunners, Jesse La Flair and Cory DeMeyers. Follow them on an epic adventure as they move through 4 unique environments, pushing the limits of action sports cinematography, testing their boundaries, and Elevating their sport through original and creative movement.",2014,"Action, Adventure, Sport            ","Cory DeMeyers, Jesse La Flair",,0,,0.0
Bare Knuckle,0,"The Boxer, a quiet man with a history of losing fights, comes to Mickey McDonnell begging for a fight, but the only thing he can offer the failed pugilist is an impossible match with Bruiser, an unbeaten brute twice the boxer's size, and if he loses he owes Mickey twenty fights as payback.",2016,"Short, Action            ","Lance Barrett, David Dallas, Miles Donald, Alan Grove",Wade Patterson,7,,9.0
Two Weeks Notice,8,"    An assassin wants a peaceful exit from her employer, but her boss won't let her go without a fight.",2011,"Short, Action, Drama            ","Hidekun Hah, Christine Kellogg-Darrin, Brandon Sutton, Diana Toshiko",Theron James,0,,0.0
Wasps,120,"Sydney Davenport and Jo-Jo Ritter had one dream since they were able to pick up a crayon. Become the worlds best fighter pilots. Problem is, they are both females. In today's world, females are now permitted to fly combat aircraft, This was not the case in the 1940's. In today's military service it can still be very tough for a woman . And even tougher for a lesbian couple. Straight out of AFROTC Jo-Jo and Sydney will get a shot at a lifetime. Flying the F-16 for our country is right around the corner. However, when the obstacles they encounter become to overbearing, the ultimate dream slowly seems to be, the ultimate nightmare. When both girls miraculously obtain ""pilot slots"" and an invitation to train at the WASPS Academy, they are about to embark on a journey that neither themselves nor their country saw coming. Thrown into the middle of a war on what was supposed to be a training exercise, the girls will have to rely on the same skills that women were taught in the 1940's. Flying only. How can they save this country today with no weapons on board. In honor of the women who made this very dream possible. Sydney and Jo-Jo will take you on the edge of your seat at Mach One in honor of The Wasps.",2017,Action            ,"Mark Behar, Hakan Yildiz, Steve Wollett, Anthony Linzalone",Rob Hawk,0,,0.0
Slasher Bashers,12,    A group of female survivors form an elite team that eliminates horror villains.,2016,"Short, Action, Comedy            ","Constance Anderson, Lauren Bly, Shane Cook, Ian Gustafson",Sean Perry,0,,0.0
Swamp People: After the Hunt,10,    Ever wonder what the swampers lives are like when they're not hunting gators? Swamp People: After The Hunt is an exclusive five-episode web series that follows the lives of the swampers after the 30-day gator hunting season ends.,2013,Action            ,,,0,,0.0
Resident Evil: Origins Collection,0,Add a Plot,2016,"Action, Fantasy, Horror            ",,,14,,7.6
Ghost Cop: Part 2,0,"    A paranormal investigator attempts to free a family from an evil spirit, while his personal driver sits in the front yard, preventing two nosy FBI agents from getting involved.",2017,"Short, Action, Comedy            ","Patrick Boyer, Wesley Cianchette, Darin Hemmer, Anthony Michael Hobbs",Dylan Hintz,0,,0.0
School of the Dead,15,"Edgar is a socially awkward high school freshman who never seems to get his way. When he's about to ask out Kate, the zombie apocalypse comes upon them. Edgar has to figure out how to ask this girl out while trying to survive the zombie apocalypse.",2014,"Short, Action, Comedy            ","Ivan Escott, Clare Heller, Patrick Celidonio Moyses, Avery Alt",William Martinko,12,,7.2
Tomorrow Never Comes,20,"    After M goes missing, Bond, with the help of Q, must track down those responsible.",2015,"Short, Action, Adventure            ","Nick Bennie, Timmy Griffin, Kathryn Carone, Josh Bidwell",Ian Lewis,0,,0.0
Swords of Insurgency,19,"Decades have passed since the great apocalypse destroyed civilization. The world has now become a reincarnation of the dark ages, warlords rule and fight for domination. Firearms are now scarce and held only by a few who use it to maintain power; hand to hand warfare has returned as the dominant form of control or liberation against tyranny. Our story begins with Abigail a proud warrior with dark past, now imprisoned in a brutal political prison, run by the Emperor Taneg and his son Droll, a demented psychopath with a disturbing infatuation for Abi. On the outside a rebellion grows against the monstrous Taneg and his prison, Abigail must find a way to escape and join the rebels and their mysterious leader. But to what extent will she go? And what awaits her on the outside, is she stepping out of the frying pan and into the fire? A vicious world has been formed and Abi will find out first hand what it takes to survive and what it means to be human, in world full of monsters.",2015,Action            ,"Rebecca Hausman, Timothy Apollo, Loretta Burnette, Jennifer R. Fraser",,10,,7.6
Stolen,0,"    When a scrappy teen faces consequences for stealing car stereos, he must decide if he will continue a life of crime to provide for his family.",2018,"Short, Action, Crime            ","Joey Burke, Gemi Clark, Jeanene Beauregard, Ty Quiamboa",Kevin Caulfield,0,,0.0
Easy Job,7,"    As a collector, Hank has to make serious decisions. But none quite like the one being forced upon him by his boss. If hank doesn't act correctly he will face grave consequences.",2016,"Short, Action            ","Dejuan Monté Boyd, Tyler Coleman, Tris Marie, Cameron Skaggs",James Barnwell,0,,0.0
Just the Vampire Hunter,94,"The year was 1973 . . . Justin Thomas Wilson was hunting the fallen with an ax and a shotgun. Sam, his young disciple, documented their adventures with the first 8mm camera ever to record sound. The story begins but the battle rages on.",2015,"Action, Drama, Horror            ","Dustin Leighton, Hunter Gomez, Cale Epps, Megan Taylor Harvey",Dustin Leighton,25,,4.5
Deranged,0,    A detective catches on to the case..but will it be too late?,2016,"Short, Action            ","Anais Almonte, Lyon Beckwith",Sophia Reaves,0,,0.0
The Cole Show,0,"    A group of roommates have to battle monsters, robots, and everyday responsibilities.",2016,"Action, Adventure, Comedy            ","Cole McCormack, Luke McCormack, Caden Maxfeldt, Josh Pahman",,7,,8.0
John Carpenter: Utopian Facade,4,    A female android on a mission is chased in the woods by assorted creatures in this surreal sci-fi music video by John Carpenter.,2016,"Short, Action, Horror            ","John Carpenter, Hrisanta, Stuart Morales","Gavin Hignight, Benjamin Verhulst",12,,5.3
Xtraction,13,"Set in Afghanistan, Mexico and the Arizona suburbs, Xtraction tells the story of Ronnie, a hardened ex-military contractor on a private mission to rescue her abducted daughter from the hands of organ traffickers. In the process she emotionally reconnects with the ones she loves.",2011,"Short, Action, Drama            ","Katrina M. Ryan, Kurt Caceres, Alex N Gonzalez, Elias Castillo",Marco Alejandro Santiago,10,,6.8
Future,60,"In the future, when the world is reduced to nothing but futuristic nuclear and chemical war, the last remaining humans in the area must fight and battle against an army of Cyborg Robot Clones. Each clone looks the same, but has a different personality based on the type of clothes they wear, but they each have one motive.... to destroy and eliminate the human race.",2016,"Action, Sci-Fi, War            ","Brock Brazda, Gabriel Michael, Lil' Soulman, London Williams",G.M. Whiting,0,,0.0
A Thought Unchained,116,    Mafia daughter Suki finds herself at the wrong end of a drug deal and left for dead.,2014,"Action, Crime, Drama            ","Chandler Kaye, Amador Barraza, April Hartman, Alonzo Waller",David C. Hoke,13,,5.8
Strike at Dawn,65,"    Belgian SAS commandos, in service of the British army, are sent out on a mission behind enemy lines in occupied France, June 1944.",2016,"Action, War            ","Jimmy Arijs, Sonny Bertels, Kristof Binnemans, Johnny Bleus",Tom Van Immerseel,12,,6.0
The Reckoning,0,"Andy Jones was the promising protege of contract killer, Eva Moore. But after a particularly grizzly job, Andy turned her back on the business, leaving Eva angry and betrayed. A year later, Andy has a loving fiancé and a blissfully normal life - until one night she is attacked by a masked man. She manages to fight him off, but as she heads for home she encounters Eva.",2017,"Short, Action            ","Hannah Grace-May, Dani McCallum",Jane McGee,0,,0.0
Little Hits,6,    A teen movie star must hire two hit men to fill out a tall order. With their help he will keep his drug abuse problem a secret to the public.,2014,"Short, Action            ","Angeles Arrazola, Zach Bankowski, Brigitte Clarck, Rob Dey",Rene Arias,0,,0.0
