title,runtime,des,date,genre,cast,director,vote,gross,rating
Jimmy Carr: Laughing and Joking,91,"    Jimmy Carr: Laughing and Joking is packed with one-liners, stories, and jokes: some clever, some rude, and a few totally unacceptable.",2013,"Documentary, Comedy            ",Star:Jimmy Carr,Brian Klein,823,,7.9
Sweet Blues: A Film About Mike Bloomfield,57,"    ""You know, I like sweet blues... I want to be singing. I want to be sweet,"" said music legend Mike Bloomfield of his searing, lyrical guitar playing. His awesome instrumental prowess is on ...                See full summary »",2013,Documentary            ,"Susan Beuhler, Elvin Bishop, Mike Bloomfield, Jack Casady",Bob Sarles,8,,8.5
Psycho Vertical,64,"    Based on his best-selling autobiography, Psycho Vertical is a study of the complex life and motivations of British writer, funny-man and unlikely hero-mountaineer, Andy Kirkpatrick, woven into an 18-day solo ascent of El Capitan, Yosemite.",2017,Documentary            ,Star:Andy Kirkpatrick,Jen Randall,11,,8.1
Do You Believe... In Ghosts?,52,"    Online Vlogger, John H Shelton asks a time-old question in - are ghosts real? He asks and interviews a variety of friends and associates. Do You Believe - In Ghosts?",2017,"Documentary, Horror, Mystery            ","Online Vlogger, John H Shelton asks a time-old question in - are ghosts real? He asks and interviews a variety of friends and associates. Do You Believe - In Ghosts?",,0,,0
The Godmother of Rock & Roll: Sister Rosetta Tharpe,60,"    Documentary about gospel singer Sister Rosetta Tharpe, who influenced the early rockers.",2011,Documentary            ,Mick Csaky,,15,,8.0
The Best Films Ever!,30,Add a Plot,2013,Documentary            ,"David Hasselhoff, Charlie Baker, Angela Barnes, Edith Bowman",,7,,3.7
Hamilton's Pharmacopeia: The Synthetic Marijuana Steampunk Rock Opera,0,Add a Plot,2016,Documentary            ,Add a Plot,,0,,0
"Larry, the Hairy Fairy",5,Add a Plot,2012,"Documentary, Short            ","Erin Beute, Alan C. Blomquist, Anthony Bozanich, Ellie Brannan",,5,,5.4
The Kennedys' Irish Mafia,85,"    This film details the never before told story of the Irish who surrounded the most charismatic political figure of the 20th Century. Who they were, how they supported their leader, and the ...                See full summary »",2016,Documentary            ,David Harvey,,5,,4.6
Treasure,4,    One man's life long obsession with hunting for treasure.,2012,"Documentary, Short, Biography            ",One man's life long obsession with hunting for treasure.,,0,,0
To Tell the Truth,114,"    Part 2: ""Working for Change"": The evolution of the documentary genre through social documentary films from 1929 through 1941. Part 3: ""The Strategy of Truth"": Film clips explore the use of documentary (propaganda) film during World War II.",2012,Documentary            ,"Calvin Skaggs, David Van Taylor",,18,,7.9
Outback,43,    An introspective three-part documentary series about the rich and dangerous wildlife of the Kimberley region in the Australian Outback and some of the people there who live with it or off of it.,2018,Documentary            ,"Mark Coles Smith, Mandy Watson, Steve Salisbury, Peter Strain",,14,,5.9
The Journey Home,68,"    The Journey Home is a documentary featuring numerous Vietnam Veterans and their experiences of returning home - then and now. With interviews from Academy Award Winner Jon Voight, Medal of ...                See full summary »",2016,Documentary            ,"The Journey Home is a documentary featuring numerous Vietnam Veterans and their experiences of returning home - then and now. With interviews from Academy Award Winner Jon Voight, Medal of ...                See full summary »",,0,,0
This Is What Love in Action Looks Like,74,"    In the summer of 2005 a 16yo Memphis, TN wrote on his MySpace blog about his parents sending him to a ""Fundamentalist Christian"" program that strives to turn gay teens straight. This ...                See full summary »",2011,Documentary            ,"Alice Buchanan, Lance Carroll, Chris Davis, Katherine Dohan",Morgan Jon Fox,199,,6.7
Boris Johnson: The Irresistible Rise,60,Add a Plot,2013,Documentary            ,"Michael Cockerell, Boris Johnson",Adam Grimley,12,,6.8
Star Trek: Secrets of the Universe,82,Add a Plot,2013,Documentary            ,"J.J. Abrams, Bryan Burk, Paul Doherty, April Eden",Anthony Giacchino,50,,7.7
"Sicario: Blunt, Brolin & Benicio - Portraying the Characters of Sicario",15,    Sicario's three lead actors reveal how they created the portrayal of their respective characters,2016,"Documentary, Short, Action            ","Emily Blunt, Denis Villeneuve, Basil Iwanyk, Trent Luckinbill",,13,,7.3
More Than a Coach: The Taft Watson Story,82,"    The inspirational film centers on the life of legendary Terrell's Bay high school basketball coach, Taft M. Watson, and his dominance on the court, and the loving leadership he provided to his players over a 47 year coaching career.",2017,"Documentary, Biography, Family            ","The inspirational film centers on the life of legendary Terrell's Bay high school basketball coach, Taft M. Watson, and his dominance on the court, and the loving leadership he provided to his players over a 47 year coaching career.",,0,,0
Thrive,96,    Two friends from opposite sides of the world seek out exceptional real life stories from people that have overcome the odds and inspired others to do the same. They have given a name to these people - thrivers.,2015,Documentary            ,Star:Gayle Moore,Scott Allan,6,,8.7
Outlander Jamie & Claire: To Hell and Back,0,Add a Plot,2016,"Documentary, Short            ","Caitriona Balfe, Maril Davis, Toni Graphia, Sam Heughan",,23,,9.4
Los Wild Ones,76,"    Wild Records is an LA indie music label comprised of young Hispanic musicians, it is run by Irishman, Reb Kennedy. Wild is an unconventional family, reminiscent of the early days of Sun ...                See full summary »",2013,"Documentary, Biography, Drama            ","Luis Arriaga, Gizzelle Bercera, Reb Kennedy, Victor Mendez",Elise Salomon,26,,7.6
Paul Chowdhry: What's Happening White People?,0,    Paul Chowdhry delivers a unique highly-charged volley of dry observational humour which taps into modern day Britain. He effortlessly straddles the urban and mainstream stand-up circuits as...                See full summary »,2012,"Documentary, Comedy            ","Paul Chowdhry, Roman Tio",Paul Wheeler,35,,7.6
River of Gold,63,"    Narrated by Academy Award winners Sissy Spacek and Herbie Hancock, River of Gold is the disturbing account of a clandestine journey bearing witness to the apocalyptic destruction of the ...                See full summary »",2016,Documentary            ,"Narrated by Academy Award winners Sissy Spacek and Herbie Hancock, River of Gold is the disturbing account of a clandestine journey bearing witness to the apocalyptic destruction of the ...                See full summary »",,0,,0
"Sun, Sea and Selling Houses",60,"    Docu-soap, property series following two British families that have set up shop in Spain selling properties to Britons looking for some fun in the sun.",2017,"Documentary, Reality-TV            ",Star:Jon Culshaw,,11,,7.5
ABC of...,0,"    A crash course in action sports. Get the low-down on some of the toughest sports and competitions in the world. From understanding the jargon to knowing the rules, this show is the perfect ...                See full summary »",2016,Documentary            ,"A crash course in action sports. Get the low-down on some of the toughest sports and competitions in the world. From understanding the jargon to knowing the rules, this show is the perfect ...                See full summary »",,0,,0
LifeHouse,0,"    This summer, college-aged students from all over the U.S. and around the world will arrive in New York to participate in an internship with a crisis pregnancy center. As part of their ...                See full summary »",2017,"Documentary, Short            ","This summer, college-aged students from all over the U.S. and around the world will arrive in New York to participate in an internship with a crisis pregnancy center. As part of their ...                See full summary »",,0,,0
"Blood and Steel, Cedar Crest Country Club",91,"    In the middle of nowhere lived an unexpected piece of skateboarding and punk music history. ""The Crest""..a skateboarding mecca of the 80's, a veritable metal monolith, tucked away on a ...                See full summary »",2017,Documentary            ,"Bruce Adams, Andy Bittner, Sam Boo, Pat Clarke",Michael Maniglia,21,,7.4
Children on the Titanic,51,"    ""Britain's Got Talent"" Hollie Steel, stars in the first musical docudrama ever made about the children who voyaged on the Titanic and survived to tell their stories.",2014,Documentary            ,"""Britain's Got Talent"" Hollie Steel, stars in the first musical docudrama ever made about the children who voyaged on the Titanic and survived to tell their stories.",,0,,0
King Kennedy,110,"    A BRIEF MOMENT IN TIME (formerly King Kennedy) tells the stories of John F Kennedy, Robert F Kennedy and Martin Luther King in a manner never before attempted. Using 100% archive material ...                See full summary »",2011,"Documentary, Biography, Crime            ","Fidel Castro, Sam Giancana, Richard Helms, Jimmy Hoffa",Ronan O'Rahilly,6,,9.2
Harold Shipman,120,Add a Plot,2014,"Documentary, Biography, Crime            ","Alistair Parker, Jeremy Dirckze, Bernard Postles, Susan Booth",,23,,5.9
Lunch,78,"    For the past 40 years, a group of comedy writers and directors has gathered every other Wednesday for lunch - and other nourishment. These are the fabled guys that made America funny.",2012,Documentary            ,"Sid Caesar, Monty Hall, Arthur Hiller, Rocky Kalish",Donna Kanter,45,,7.6
Godzilla: Monarch - The M.U.T.O File,4,Add a Plot,2014,"Documentary, Short            ",Josh Oreck,,7,,6.0
My Own Voice,5,    Senior citizen voices.,2011,"Documentary, Short, Biography            ",Senior citizen voices.,,0,,0
Christmas Queens,48,"    Gentlemen: start your engines - and may the best Christmas-drag queen-concert film-sing along-extravanganza - win. Join drag royalty in this exclusive holiday special, featuring lush live ...                See full summary »",2017,Documentary            ,"Gentlemen: start your engines - and may the best Christmas-drag queen-concert film-sing along-extravanganza - win. Join drag royalty in this exclusive holiday special, featuring lush live ...                See full summary »",,0,,0
