title,runtime,des,date,rating,genre
Pirates of the Caribbean: The Curse of the Black Pearl,143,"    Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead.",2003,8.0,"Action, Adventure, Fantasy            "
Doom Patrol,60,    The adventures of an idealistic mad scientist and his field team of superpowered outcasts.,2019,8.1,"Action, Adventure, Comedy            "
Batman Begins,140,"    After training with his mentor, Batman begins his fight to free crime-ridden Gotham City from corruption.",2005,8.2,"Action, Adventure            "
Spider-Man: Homecoming,133,"    Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",2017,7.4,"Action, Adventure, Sci-Fi            "
London Has Fallen,99,"    In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.",2016,5.9,"Action, Thriller            "
Charlie's Angels,60,"    A wealthy mystery man named Charlie runs a detective agency via a speakerphone and his personal assistant, John Bosley. His detectives are three beautiful women, who end up in a variety of difficult situations.",1981,6.5,"Action, Adventure, Crime            "
Dolemite,90,"    After he is released from jail, a pimp takes on the criminals and corrupt police officers who framed him in the first place.",1975,5.8,"Action, Comedy, Crime            "
Tenet,90,"    The plot is currently unknown. The project is described as an action epic revolving around international espionage, time travel, and evolution.",2020,0,"Action, Drama, Thriller            "
Terminator 3: Rise of the Machines,109,    A cybernetic warrior from a post-apocalyptic future travels back in time to protect a 25-year old drifter and his future wife from a most advanced robotic assassin and to ensure they both survive a nuclear attack.,2003,6.3,"Action, Sci-Fi            "
Z Nation,44,"    Three years after the zombie virus has gutted the United States of America a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",2018,6.7,"Action, Comedy, Drama            "
Olympus Has Fallen,119,    Disgraced Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.,2013,6.5,"Action, Thriller            "
Charlie's Angels: Full Throttle,106,    The Angels investigate a series of murders which occur after the theft of a witness protection profile database.,2003,4.9,"Action, Adventure, Comedy            "
Pirates of the Caribbean: Dead Men Tell No Tales,129,    Captain Jack Sparrow (Johnny Depp) searches for the trident of Poseidon while being pursued by an undead sea Captain and his crew.,2017,6.6,"Action, Adventure, Fantasy            "
Blindspot,42,    Jane Doe is found in Times Square with no memory and mysterious tattoos on her body.,2015,7.4,"Action, Crime, Drama            "
Mulan,42,    A young Chinese maiden disguises herself as a male warrior in order to save her father. A live-action feature film based on Disney's 'Mulan.',2020,0,"Action, Adventure, Drama            "
Hellboy,120,"    Based on the graphic novels by Mike Mignola, Hellboy, caught between the worlds of the supernatural and human, battles an ancient sorceress bent on revenge.",2019,5.2,"Action, Adventure, Fantasy            "
Black Lightning,43,    A crusading school principal gets back into action as the original African-American electrical superhero.,2018,6.2,"Action, Drama, Sci-Fi            "
Van Helsing,60,"    Vanessa Helsing, distant relative of famous vampire hunter Abraham Van Helsing, is resurrected only to find that vampires have taken over the world.",2016,6.2,"Action, Drama, Fantasy            "
Star Trek: The Original Series,50,"    In the twenty-third century, Captain James T. Kirk (William Shatner) and the crew of the U.S.S. Enterprise explore the galaxy and defend the United Federation of Planets.",1969,8.3,"Action, Adventure, Sci-Fi            "
Starship Troopers,129,"    Humans in a fascist, militaristic future wage war with giant alien bugs.",1997,7.2,"Action, Adventure, Sci-Fi            "
Logan,137,"    In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",2017,8.1,"Action, Drama, Sci-Fi            "
Deadpool,108,"    A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",2016,8.0,"Action, Adventure, Comedy            "
Person of Interest,43,"    An ex-assassin and a wealthy programmer save lives via a surveillance AI that sends them the identities of civilians involved in impending crimes. However, the details of the crimes--including the civilians' roles--are left a mystery.",2016,8.4,"Action, Crime, Drama            "
Tron,125,    The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,2010,6.8,"Action, Adventure, Sci-Fi            "
Fast & Furious 9,125,    Plot unknown. The ninth installment of the 'Fast and Furious' franchise.,2020,0,"Action, Adventure, Crime            "
Justified,44,"    U.S. Marshal Raylan Givens's reassigned from Miami to his childhood home in the poor, rural coal mining towns in eastern Kentucky.",2015,8.6,"Action, Crime, Drama            "
Venom,112,"    A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.",2018,6.7,"Action, Sci-Fi, Thriller            "
Cobra Kai,30,"    Decades after their 1984 All Valley Karate Tournament bout, a middle-aged Daniel LaRusso and Johnny Lawrence find themselves martial-arts rivals again.",2018,8.8,"Action, Comedy, Drama            "
Maleficent,97,"    A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.",2014,7.0,"Action, Adventure, Family            "
Stargate SG-1,44,"    A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates.",2007,8.4,"Action, Adventure, Drama            "
The Rocketeer,108,    A young pilot stumbles onto a prototype jetpack that allows him to become a high flying masked hero.,1991,6.5,"Action, Adventure, Family            "
Jurassic Park,127,    A pragmatic Paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,1993,8.1,"Action, Adventure, Sci-Fi            "
300,117,    King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,2006,7.7,"Action, Drama, Fantasy            "
Ready Player One,140,"    When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",2018,7.5,"Action, Adventure, Sci-Fi            "
Chuck,43,"    When a twenty-something computer geek inadvertently downloads critical government secrets into his brain, the C.I.A. and the N.S.A. assign two agents to protect him and exploit such knowledge, turning his life upside down.",2012,8.2,"Action, Comedy, Drama            "
Barry,30,    A hit man from the Midwest moves to Los Angeles and gets caught up in the city's theatre arts scene.,2018,8.3,"Short, Action, Comedy            "
Queen of the South,42,    Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas she looks to become the country's reigning drug smuggler and to avenge her lover's murder.,2016,7.9,"Action, Crime, Drama            "
The Revenant,156,    A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,2015,8.0,"Action, Adventure, Biography            "
Daredevil,54,"    A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.",2018,8.6,"Action, Crime, Drama            "
Kingsman: The Secret Service,129,"    A spy organization recruits an unrefined, but promising street kid into the agency's ultra-competitive training program, just as a global threat emerges from a twisted tech genius.",2014,7.7,"Action, Adventure, Comedy            "
Baby Driver,113,"    After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",2017,7.6,"Action, Crime, Drama            "
Batman,126,    The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker.,1989,7.5,"Action, Adventure            "
Captain America: Civil War,147,    Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.,2016,7.8,"Action, Adventure, Sci-Fi            "
