title,runtime,des,date,genre,cast,director,vote,gross,rating
Nocturne,4,    A vision of what your cat does while you are sleeping. Follow the animal as it explores the darkened house and does what comes naturally. The animation has humorous moments but is really ...                See full summary »,2012,"Animation, Short, Comedy            ",A vision of what your cat does while you are sleeping. Follow the animal as it explores the darkened house and does what comes naturally. The animation has humorous moments but is really ...                See full summary »,,0,,0
Naughty Plushies,4,    A humorous parody of children's art shows in the UK. Inspired by the brief animated interludes of Aardman Animations mixed with satirical elements of Jurassic Park.,2014,"Animation, Short, Action            ",A humorous parody of children's art shows in the UK. Inspired by the brief animated interludes of Aardman Animations mixed with satirical elements of Jurassic Park.,,0,,0
Seams and Embers,7,"    Young Jim follows his coal mining forefathers into a rough working life underground, while die hard miners tell of how a rugged industry died hard.",2012,"Animation, Short, Drama            ","Young Jim follows his coal mining forefathers into a rough working life underground, while die hard miners tell of how a rugged industry died hard.",,0,,0
Trombone Shorty,14,"    New Orleans serves as a backdrop in this vibrant video of how young Troy ""Trombone Shorty"" Andrews earned his nickname.",2016,"Animation, Short            ","New Orleans serves as a backdrop in this vibrant video of how young Troy ""Trombone Shorty"" Andrews earned his nickname.",,0,,0
Shaaark 'Bullshark',3,    A shark named Jacques pronounced 'Shaaark' is determined to inspire his fellow apex predators to rise above their instincts and be more than mindless killing machines.,2011,"Animation, Short, Comedy            ",A shark named Jacques pronounced 'Shaaark' is determined to inspire his fellow apex predators to rise above their instincts and be more than mindless killing machines.,,0,,0
Who,2,    A philosophical owl searches for the perfect question to ask the night.,2013,"Animation, Short, Comedy            ",A philosophical owl searches for the perfect question to ask the night.,,0,,0
Mw,9,"    MW is an experimental short introduction to the radically altered world of an architect transformed into an artist by way of a stroke, made by his daughter. It is an abstract exploration of...                See full summary »",2015,"Documentary, Animation, Short            ","MW is an experimental short introduction to the radically altered world of an architect transformed into an artist by way of a stroke, made by his daughter. It is an abstract exploration of...                See full summary »",,0,,0
Unshakeable,0,Add a Plot,2013,"Animation, Short            ",Add a Plot,,0,,0
Yuri,6,"    Playing baseball is hard when you are a seven-year old child of the Soviet Union. But with the help of a lot of snow and a little imagination, Yuri brings the spirit of Americas Pastime to ...                See full summary »",2013,"Animation, Short, Adventure            ","Playing baseball is hard when you are a seven-year old child of the Soviet Union. But with the help of a lot of snow and a little imagination, Yuri brings the spirit of Americas Pastime to ...                See full summary »",,0,,0
Vancouver Vagabond II,110,"    Olympics crazies, pro hockey lunatics, wacky politics, rich music and shocking spectacle- this is VVII.",2012,"Documentary, Animation, Crime            ","Olympics crazies, pro hockey lunatics, wacky politics, rich music and shocking spectacle- this is VVII.",,0,,0
Movies with Love Triangles Bug Me,2,"    Infatuation, murder, and insects. An animated tragic comedy.",2013,"Animation, Short, Comedy            ","Infatuation, murder, and insects. An animated tragic comedy.",,0,,0
Minsky at Large,10,"    Minsky is this guy. You might know him. He likes diners and hanging out with friends. You know, the usual. Unfortunately, he has the unavoidable dilemma of making everyone in his path want ...                See full summary »",2014,"Animation, Short, Comedy            ","Minsky is this guy. You might know him. He likes diners and hanging out with friends. You know, the usual. Unfortunately, he has the unavoidable dilemma of making everyone in his path want ...                See full summary »",,0,,0
Belle & Tina Are Time Travelers,4,    Belle and Tina work at what probably is the last DVD store in California... and they also Time Travel.,2016,"Animation, Short, Adventure            ","Reed Brice, Leigh Lahav, Brad Ruwe",Leigh Lahav,11,,7.5
A Likeness in Stone,55,"    John Kable, a wealthy socialite returns home to his family estate to discover it has been burned to the ground. In the ashes he discovers the death mask of his deceased fiance, Helen, who ...                See full summary »",2015,"Animation, Drama, Mystery            ","John Kable, a wealthy socialite returns home to his family estate to discover it has been burned to the ground. In the ashes he discovers the death mask of his deceased fiance, Helen, who ...                See full summary »",,0,,0
Eyevis,0,Add a Plot,2014,Animation            ,Add a Plot,,0,,0
Nickelodeon SlimeFest,0,Add a Plot,2018,Animation            ,Add a Plot,,0,,0
Junk Hole Divas,3,    Jeff tells his co-worker about an adventure to the strip club.,2012,"Animation, Short, Comedy            ",Jeff tells his co-worker about an adventure to the strip club.,,0,,0
Party Quest,0,Add a Plot,2012,Animation            ,Add a Plot,,0,,0
Twilight: The Breaking Dawn the Animated Series,2,Add a Plot,2011,"Animation, Short            ",Add a Plot,,0,,0
Zacki Almost Saves the Zoo,0,"    Zacki's family runs the zoo by the old highway outside the city. Across the road sits an uncanny amusement park. Young people go on rides and come off changed. Zacki must stop Martha, the park owner, from expanding her life-changing rides.",2015,Animation            ,"Zacki's family runs the zoo by the old highway outside the city. Across the road sits an uncanny amusement park. Young people go on rides and come off changed. Zacki must stop Martha, the park owner, from expanding her life-changing rides.",,0,,0
Food,2,"    A commercial parody for an amazing new product called 'Food.' Food now contains special ingredients that prevent you from dying a slow, painful death.",2011,"Animation, Short, Comedy            ","A commercial parody for an amazing new product called 'Food.' Food now contains special ingredients that prevent you from dying a slow, painful death.",,0,,0
The Twenty-Eight Hits for Laughs 5th Season,0,Add a Plot,2014,"Animation, Short            ",Add a Plot,,0,,0
On the Run,6,"    When a child runs away from home, two monsters try to help them go back, only to find things aren't so simple.",2017,"Animation, Short, Adventure            ","When a child runs away from home, two monsters try to help them go back, only to find things aren't so simple.",,0,,0
Hedgie,11,"    A little sister, dominated by her older sister, finds an ally for revenge in an alien.",2014,"Animation, Short, Family            ","A little sister, dominated by her older sister, finds an ally for revenge in an alien.",,0,,0
