title,runtime,des,date,genre,cast,director,vote,gross,rating
Odd Squad: The Movie,67,    Odd squad may be shutting down due to a new team in town the Weird Team. All the previous agents come back and fight with all the new. Find out what happens next Monday August 1st at 7am and sometime in the afternoon.,2016,"Action, Adventure, Comedy            ","Millie Davis, Olivia Presti, Isaac Kragten, Anna Cathcart",J.J. Johnson,167,,6.2
Black Mirror,0,"    Following the death of his father, and tormented by nightmares and waking dreams, David Gordon visits his ancestral home for the first time in his life.",2017,"Adventure, Crime, Horror            ","Adam Longworth, Megan Maczko, Terry Wilton, Wayne Forester","Directors:Mark Estdale, Jan Theysen",127,,6.2
Ironside,0,"    Centers on Robert T. Ironside, a tough, sexy and acerbic police detective relegated to a wheelchair after a shooting who is hardly limited by his disability as he pushes and prods his hand-picked team to solve the most difficult cases.",2013,"Crime, Drama, Mystery            ","Blair Underwood, Pablo Schreiber, Spencer Grammer, Neal Bledsoe",,1492,,5.5
My Brother the Devil,111,    Two teenage brothers must face their own prejudices head on if they are to survive the perils of being British Arabs growing up on the streets of gangland London.,2012,"Crime, Drama, Romance            ","James Krishna Floyd, Elarica Johnson, Fady Elsayed, Saïd Taghmaoui",Sally El Hosaini,2939,$0.01M,6.6
I Know Where Lizzie Is,87,"    When 15-year-old Lizzie is kidnapped, her friendly but divorced parents Judith and Martin are devastated. The police can't find the girl but Tracy Spencer comes forward claiming she's a ...                See full summary »",2016,"Crime, Thriller            ","Tracey Gold, Nadia Bjorlin, Richard Ruccolo, Vanessa Evigan",Darin Scott,241,,4.9
Jack Strong,128,"    The most spectacular Polish spy of the Cold War era, Colonel Ryszard Kuklinski, informs Americans about the Communist Bloc's top secrets in the face of the upcoming martial law.",2014,"Action, Biography, Crime            ","Marcin Dorocinski, Maja Ostaszewska, Patrick Wilson, Dimitri Bilov",Wladyslaw Pasikowski,4129,,7.1
Murder in the Heartland,42,"    ID channel show featuring a true murder story in the heartland (midwest USA). Includes interviews with the victim's family, friends, and investigators, as well as reenactments.",2017,Crime            ,"R Scott Hoffman, Fabian Jaime, Diego Abelard, Jerry Rector",,57,,7.8
Johan Falk: Slutet,103,"    In the final movie about Swedish special force policeman Johan Falk, he tries to solve the problem with the Eastern European mafia, who is threatening his family. Meanwhile, his co-workers ...                See full summary »",2015,"Action, Crime, Thriller            ","Jakob Eklund, Jens Hultén, Marie Richardson, Peter Franzén",Richard Holm,1602,,7.8
Kabali,153,"    Returning from prison, aged gangster Kabali confronts those who had destroyed his life. While doing so, he learns about what had happened to his family when he was gone.",2016,"Action, Crime, Drama            ","Rajinikanth, Winston Chao, Radhika Apte, Dhansika",Pa. Ranjith,10742,,6.2
Unseen,75,"    In 2009, police discovered the bodies of eleven women decomposing in and around the home of known sex offender. With unprecedented access to the surviving victims, Unseen looks into how this killing spree went unnoticed for so long.",2016,"Documentary, Crime            ","Vanessa Gay, Latundra Billups, Shawn Morris, Melvette Sockwell",Laura Paglin,439,,7.0
Choose,83,    A journalism student tracks a killer with the help of her detective father and a therapist.,2011,"Crime, Drama, Horror            ","Katheryn Winnick, Kevin Pollak, Nicholas Tucci, Bruce Dern",Marcus Graves,4048,,4.7
Sable,85,    A young woman's dreams of moving to Wyoming are halted when her unstable boyfriend accidentally kills a man.,2017,"Crime, Drama, Mystery            ","Chris Petrovski, Ayla Kell, Nicole Alexandra Shipley, Bojesse Christopher",Michael Matteo Rossi,2589,,8.8
Tore tanzt,110,"    The young Tore seeks in Hamburg a new life among the religious group called The Jesus Freaks. When he by accident meets a family and helps them to repair their car, he believes that a ...                See full summary »",2013,"Crime, Drama, Horror            ","Julius Feldmeier, Sascha Alexander Gersak, Annika Kuhl, Gro Swantje Kohlhof",Katrin Gebbe,1286,$0.00M,7.0
Murderous Affairs,30,"    Murderous Affairs investigates love affairs gone wrong and spouses driven to kill - stories that give a whole new meaning to the vow, ""till death do us part.",2016,Crime            ,"Catherine Pelonero, Stacy Brewer, Jillian Nolde, Mitch Craft",,145,,6.8
Hollands Hoop,50,    Forensic psychiatrist Fokke Augustinus makes an unexpected career change when he inherits his father's mansion in Groningen where he becomes involved with a criminal organization with a marijuana plantation on his father's land.,2014,Crime            ,"Marcel Hensema, Kim van Kooten, Martijn Lakemeier, Megan de Kruijf",,962,,8.0
"Kiss Me, Kill Me",100,"    While confronting his unfaithful boyfriend, Dusty blacks out. When he comes to, his boyfriend has been murdered and Dusty the prime suspect.",2015,"Crime, Mystery, Thriller            ","Van Hansis, Gale Harold, Brianna Brown, Yolonda Ross",Casper Andreas,230,,4.9
Badge of Honor,94,    Two narcotics detectives find themselves in an intense investigation lead by a determined Internal Affairs Detective after a child is wrongfully shot dead in a violent drug bust.,2015,"Crime, Drama, Thriller            ","Mena Suvari, Martin Sheen, Lochlyn Munro, Natasha Henstridge",Agustin,991,,4.9
Europe Raiders,101,"    The rivalry between two bounty hunters intensifies as they both attempt to track down a destructive device known as the ""Hand of God.""",2018,"Action, Comedy, Crime            ","Tony Chiu-Wai Leung, Kris Wu, JeeJa Yanin, Cung Le",Jingle Ma,325,,4.6
In Plain Sight,0,"    Crime serial about Peter Manuel, Scotland's first serial killer and William Muncie, the police officer who eventually got him convicted.",2018,Crime            ,"Dustin Kuschnereit, Tyanne McNicoll, William Whyte, Steve Pacaud",,15,,7.9
The Last Godfather,100,    A Mafia boss trains his mentally impaired son as his successor.,2010,"Comedy, Crime, Romance            ","Harvey Keitel, Jocelin Donahue, Jason Mewes, Michael Rispoli",Hyung-rae Shim,1082,$0.16M,3.6
Citizen Gangster,105,"    WWII vet Eddie Boyd is torn between providing for his young family and an unfulfilled dream of becoming a Hollywood star. He discovers a way to do both, but his dream leads him down a path of danger and tragedy.",2011,"Crime, Drama            ","Scott Speedman, Kelly Reilly, Kevin Durand, Joseph Cross",Nathan Morlando,4063,,6.2
"Norte, hangganan ng kasaysayan",250,    An embittered law student commits a brutal double murder; a family man takes the fall and is forced into a harsh prison sentence; a mother and her two children wander the countryside looking for some kind of redemption.,2013,"Crime, Drama            ","Sid Lucero, Angeli Bayani, Archie Alemania, Soliman Cruz",Lav Diaz,1635,,7.6
Under the Bed,120,"    Inspired by true events, in which a stalker took up residence underneath the bed of his female target.",2017,"Crime, Drama, Thriller            ","Hannah New, Beverly D'Angelo, Alexis Krause, Ryan O'Nan",Daniel Myrick,230,,4.4
Recall,73,"    When given the chance at a fresh-start, a grieving young man and his coked-up stepbrother must confront a local mafia kingpin and perhaps something even more dangerous - their past.",2018,"Crime, Drama, Thriller            ","Michael James Regan, Tommy James Murphy, Louis Di Bianco, Stefano DiMatteo",Michael James Regan,206,,2.7
The Case of: JonBenét Ramsey,240,    A team of investigators re-examine the 20 year-old unsolved murder of JonBenét Ramsey.,2016,"Documentary, Crime            ","Jim Clemente, Christopher Beanland, Danny Bohnen, Stan Burke",,598,,7.3
The Protector,60,    Single mother Gloria Sheppard juggles her demanding personal and professional lives: raising two children while working as an LAPD homicide detective.,2011,"Crime, Drama            ","Ally Walker, Tisha Campbell-Martin, Miguel Ferrer, Chris Payne Gilbert",,547,,6.8
El Niño,136,    A small-time trafficker working in the Gibraltar Straits.,2014,"Action, Crime, Drama            ","Luis Tosar, Jesús Castro, Eduard Fernández, Sergi López",Daniel Monzón,5396,,6.4
Battlefield Hardline,0,    Criminals and police officers fighting for and against the law.,2015,"Action, Adventure, Crime            ","Alexandra Daddario, Nicholas Gonzalez, Laura Bailey, Kelly Hu",Ian Milham,1811,,6.6
The Witness,89,    The brother of Kitty Genovese investigates the circumstances of her murder and the truth of the story that dozens of locals witnessed the crime and did nothing to intervene.,2015,"Documentary, Biography, Crime            ","William Genovese, Shannon Beeby, Kitty Genovese, Winston Moseley",James D. Solomon,3727,,7.0
The Brooklyn Banker,95,    A banker with a talent for memorizing numbers is recruited by a mobster looking to get ahead.,2016,"Action, Crime, Drama            ","Troy Garity, Paul Sorvino, David Proval, Elizabeth Masucci",Federico Castelluccio,784,,6.6
Syn,54,    SYN is a cerebral thriller revolving around the life of Jess and her dysfunctional environment.,2017,"Crime, Mystery, Sci-Fi            ","Anastasia Baranova, Christina Robinson, Emily Sweet, Tyrus",,69,,7.9
Horror at the Cecil Hotel,0,"    Not long after the Cecil Hotel in Los Angeles opened in 1924, a guest committed suicide in one of its rooms, beginning a decades-long string of murders, suicides or otherwise unexplained ...                See full summary »",2017,Crime            ,"Sal LaBarbera, Hadley Meares, Joan Renner, Frank C. Girardot",,112,,7.6
The Night Stalker,89,    An account of serial killer Richard Ramírez and his rampage in California during the mid-1980s.,2016,"Crime, Drama, Mystery            ","Bellamy Young, Lou Diamond Phillips, Benjamin Barrett, Annalisa Cochrane",Megan Griffiths,554,,6.0
Engrenages,60,"    The original series follows a murder investigation and reveals the cooperation, conflict, transgression and corruption within the French legal system from the perspective of the lead ...                See full summary »",2014,"Crime, Thriller            ",Star:Fatou N'Diaye,,109,,8.8
Making a Killing,106,"    Three morticians get caught in a web of greed and deceit, involving buried treasure and a tangled love affair, in this modern day crime mystery that is based on a true story.",2018,"Crime, Drama, Mystery            ","Mike Starr, Jude Moran, Alaina Warren Zachary, Christopher Lloyd",Devin Hume,149,,4.5
Killer Assistant,89,    A magazine editor's life and career simultaneously begin to unravel after she takes on a new assistant with secret motives of his own.,2016,"Crime, Drama, Thriller            ","Arianne Zucker, Brando Eaton, Natalie Lander, George Stults",Danny J. Boyle,279,,4.9
Goodland,84,"    When the body of a drifter is discovered the same day a photographer arrives in a small farming community, the local sheriff is left to piece together a string of events that don't quite add up.",2017,"Crime, Mystery, Thriller            ","Matt Weiss, Cinnamon Schultz, Sara Carolynn Kennedy, Jason Curtis Miller",Josh Doke,305,$0.03M,5.1
Sunny Family Cult,0,"    A decades dormant cult is coming back to life. Seemingly sweet Midwestern 16-year-old Taylor is tabbed as the face of the movement, climbing her way to power one murder at a time. Don't act like a victim and you'll never be one.",2017,"Crime, Drama, Horror            ","Trew Mullen, Patrick Boylan, Stefanie Estes, Ella Edwards",,126,,7.1
Grindsploitation,140,    Exploitation anthology from the twisted minds of established and up and coming directors from across the globe.,2016,"Action, Crime, Horror            ","P.J. Soles, Lloyd Kaufman, Shawn C. Phillips, Shane Ryan","Directors:Lloyd Kaufman, James Atkins, Dustin Austen, Christopher Henry Axworthy, Brandon Bassham, Gary Baxter, James Cullen Bressack, Dan Brownlie, Laume Conroy, Mj Dixon, Andy Edwards, Caleb Emerson, Alexander Emmert, Donald Farmer, Jason Figgis, Scarlet Fry, Kapel Furman, Chris Gierowski, Peter Goddard, Jason Impey, Izzy Lee, Evan Makrogiannis, Tony Masiello, Nicole McClure, Antoni McVay, Tony Newton, Robert Peacock, Tommy Pistol, Nick Principe, Ruben Rodriguez, Shane Ryan, Todd Sheets, Emir Skalonja, Justin W. Smith, Martin Sonntag, Robert Tinnell, Jim Towns, Brian Weaver, Paul Wennersberg-Løvholen, Reyna Young",148,,5.1
Tajja: Sineui son,147,"    Go-ni's nephew, Ham Dae-gil, enters the gambling underworld only to be used as a scapegoat in a deal gone wrong. Now he's planning his revenge by entering one big fatal game.",2014,"Crime, Drama            ","Seung-Hyun Choi, Se-Kyung Shin, Yoon-seok Kim, Hae-jin Yoo",Hyeong-Cheol Kang,1763,$0.25M,6.8
