title,runtime,des,date,rating,genre
Bed of Roses,67,"    A former prostitute, determined to reform upon leaving prison, falls in love with a cotton barge owner and must choose between him and her banker lover.",1933,6.4,"Comedy, Drama, Romance            "
The Monster,86,    A meek clerk who doubles as an amateur detective investigates some very strange goings-on at a remote mental sanitarium.,1925,6.2,"Comedy, Horror, Mystery            "
Intersection,83,    A guilt-ridden man who blames himself for the accidental death of his only child meets a mysterious beautiful woman in the same remote town where the fateful car crash occurred. There is a spark between them. But she carries a dark past.,2015,7.8,"Crime, Drama, Mystery            "
Divorce His - Divorce Hers,148,"    The story of the breakup of an 18-year marriage, as seen from the points of view of both the husband and the wife.",1973,5.5,"Drama, Romance            "
Sex Files: Sexually Bewitched,80,"    Bored, sexually frustrated Sarah accepts a position as an apprentice to a ""sexual sorceress"" and magical sexual hijinks ensue.",2000,3.1,"Fantasy, Romance            "
She Married Her Boss,85,"    A super-efficient secretary at a department store falls for and marries her boss, but finds out that taking care of him at home (and especially his spoiled-brat daughter) is a lot different from taking care of him at work.",1935,6.6,"Comedy, Romance            "
And the Angels Sing,96,"    The singing/dancing Angel sisters, Nancy (Dorothy Lamour), Bobby (Betty Hutton), Josie (Diana Lynn) and Patti (Mimi Chandler), aren't interested in performing together, and this plays havoc...                See full summary »",1944,6.3,"Comedy, Music, Romance            "
The Gypsy and the Gentleman,103,    Belle (Melina Mercouri) is a tempestuous gypsy girl who is after Sir Paul Deverill (Keith Michell). Her plan is to marry him and take him for every cent he has before moving on to other lovers.,1958,5.5,"Drama, History, Romance            "
The Ex-Mrs. Bradford,82,    A wealthy mystery writer uses her doctor ex-husband's non-payment of alimony to coerce him into a reconciliation.,1936,7.0,"Comedy, Mystery, Romance            "
The Horizontal Lieutenant,90,"    A military comedy about a luckless army intelligence lieutenant who finds himself stationed on a remote island army outpost during World War II, where all the action is between the sheets.",1962,6.1,"Comedy, Romance, War            "
À Tout de Suite,95,"    A girl from bourgeoisie discovers the pleasures of banditism, following her lover in his lifestyle.",2004,6.5,"Crime, Drama, Romance            "
What We Don't Say,92,"    Ben, an aspiring cartoonist is closed off from a recent breakup. While lost in self doubt he meets vivacious and free spirited Juliette. They have an instant connection but she also has ...                See full summary »",2019,8.9,"Drama, Romance            "
Dark Side of Genius,85,"    Julian Jons is a talented but troubled young artist. He has just been released from an asylum, where he has spent the last seven years for the murder of Anna, his girlfriend/model. ...                See full summary »",1994,4.9,"Drama, Romance, Thriller            "
Walk With Me,8,Add a Plot,2019,0,"Short, Romance            "
Buck Privates Come Home,77,    Two ex-soldiers return from overseas--one of them having smuggled into the country a French orphan girl he has become attached to. They wind up running into their old sergeant--who hates ...                See full summary »,1947,7.0,"Action, Comedy, Family            "
I Take This Woman,72,"    A wealthy New York socialite falls for and marries a cowboy while out West. Her father disinherits her, and after trying to make a go of it as a cowboy's wife, they agree to divorce and she...                See full summary »",1931,6.1,"Drama, Romance            "
"Tim Timmerman, Hope of America",94,    An irresponsible Utah student body president faces impeachment as he attempts to sweet-talk his way into Yale.,2017,5.5,"Comedy, Romance            "
Walk Away and I Stumble,180,"    Andy Spader has been happily married for 13 years, with two teenage children, when he meets a younger woman, Claire Holmes, after going to investigate a break-in at her travel agency shop. ...                See full summary »",2005,7.2,"Drama, Romance            "
Sabah,86,"    One day, when Sabah least expects it, she falls in love with the wrong man. She's Muslim, he's not. Unbeknownst to her family, she goes on a whirlwind affair before both culture and love collide.",2005,6.8,"Comedy, Drama, Romance            "
Skagerrak,104,"    Skagerrak is the story of being hit by happiness when you least expect it. In their late twenties and tired of partying their way around the world, Danish Marie and Irish Sophie come ashore...                See full summary »",2003,6.2,"Comedy, Drama, Romance            "
Pawno,89,"    Pawno is a character driven ensemble film set in the diverse and multicultural suburb of Footscray in Melbourne, Australia. It revolves around one day in the lives of twelve characters. The...                See full summary »",2015,7.0,"Comedy, Drama, Romance            "
Valentine's Kiss,89,"    Valentine is the perfect wife and mother, until her husband announces he wants a divorce. Romantic drama.",2015,6.3,Romance            
Musketeers Forever,99,"    A group of ex-secret Agents open a jazz club in Las Vegas. One of them falls in love with an Indian, and finds out that the local Indian Reservation is threatened by the greed of a powerful...                See full summary »",1998,4.7,"Action, Adventure, Crime            "
Crystal Heart,103,"    A 22 year old man who has lived inside a crystal room because of a rare illness, meets an up and coming rock star, and the two fall in love.",1986,5.1,"Drama, Music, Romance            "
Summer Storm,106,"    In this filmed Chekhov adaptation, Olga is an alluring peasant woman who lures cynical aristocrat Fedor away from his milquetoast fiancée, with tragic consequences.",1944,6.8,"Crime, Drama, Film-Noir            "
The Youngest Profession,82,"    Joan Lyons and her friend Patricia Drew are autograph hounds spending most of their day bumping into, and having tea, with the likes of Greer Garson and Walter Pidgeon. Based on ...                See full summary »",1943,6.3,"Comedy, Romance            "
Wicked Pleasures,84,"    Beverly and Claire are two sisters who try to push through their parents' farm with the help of her husband, her boyfriend and a cowboy. But the bank did not stop pressuring and threatening...                See full summary »",2002,5.3,"Crime, Romance            "
The Facts of Life Goes to Paris,94,    The girls and Mrs. Garrett head to Paris. The girls are going to spend some time in the French counterpart of their school while Mrs. Garrett attends a cooking school. The girls were hoping...                See full summary »,1982,6.3,"Comedy, Romance            "
Justine: Exotic Liaisons,89,"    A young girl dreams of various erotic liasons, she is kidnapped and made to strip naked, detects dodgy goings on an express train and strips naked, goes to New Orleans and strips naked...",1995,5.2,Romance            
Midas Run,106,    A veteran Secret Service Agent from Britain hijacks a government shipment of fifteen million dollars of gold out of an irritation for never being knighted.,1969,5.5,"Adventure, Comedy, Crime            "
Adam and Evalyn,70,"    When a friend dies, a gambler adopts his daughter. Complications ensue.",1949,6.3,"Comedy, Romance            "
Personals II: CasualSex.com,95,"    A writer for a pop culture magazine needs to come up with a ""killer"" story about online dating to save her job. After catching her shackup partner in bed with a bimbo from the marina she is...                See full summary »",2001,5.9,"Drama, Romance            "
Give Me a Sailor,80,"    Jim and Walter are two brother sailors in the United States Navy. Walter tells Jim as soon as they get home he is going to ask his beautiful girlfriend, Nancy Larkin to marry him. But Jim ...                See full summary »",1938,6.8,"Comedy, Romance            "
Psyche 59,94,"    In London, the pregnant wife of an industrialist falls down the stairs, loses her sight and has no recollection of the events but suspects that a mentally traumatic experience prior to the fall caused her accident.",1964,6.0,"Drama, Mystery, Romance            "
Kung mangarap ka't magising,94,"    It's the coming-of-age story of a young college student, Joey (Christopher de Leon) who has lost all sense of direction and meaning in life, waking up every morning to the same old day that...                See full summary »",1977,7.5,"Drama, Music, Romance            "
The Proposition,99,"    In Wales, around 1800, Catherine Morgan is widowed young, her husband a war casualty whose unpaid gambling debts threaten both the loss of home and farm and destitution for her and her ...                See full summary »",1996,4.6,"Adventure, Drama, Romance            "
The Power of Love,80,"    A disc jockey invites an author of a best-selling book, PJ Payton, as an on-air guest. They explore LA relationship struggles and share unbelievable stories, and in the process laugh, learn and discover the power of love.",2013,5.7,Romance            
The Graffiti Artist,80,"    Adrift in a lush, nocturnal urban landscape, Nick is a post-modern urban hero asserting his anarchistic agenda on the endless maze of virgin exterior walls that comprise downtown Seattle ...                See full summary »",2004,6.0,"Drama, Romance            "
Hard Promises,95,"    A man who doesn't like stable work environments has been away for too many years, and finds out his wife has divorced him and is planning to remarry. He comes home to confront her, trying ...                See full summary »",1991,5.7,"Comedy, Drama, Family            "
Love's Brother,103,"    Despairing of ever finding love, the insecure Angelo uses a photo of his handsome brother Gino to convince a beautiful Italian girl across the sea to marry him. Gino is delighted for Angelo...                See full summary »",2004,6.3,"Comedy, Drama, Romance            "
Tian mai zhuan qi,103,"    A sister and brother, the last heirs of a family of acrobats, are called upon by a Buddhist monk sect to retrieve an artifact that their ancestors have protected throughout the ages.",2002,4.5,"Action, Adventure, Romance            "
Spidarlings,120,"    Poverty stricken lovers Eden and Matilda have enough trouble just getting through the days, but when Eden buys a pet spider the real troubles start.",2016,6.9,"Comedy, Horror, Musical            "
The Fighting O'Flynn,94,    A swashbuckling Irishman opposes French agents during the Napoleonic wars.,1949,7.1,"Action, Adventure, Romance            "
The Desert Song,110,"    Shiek Yousseff, poses as a friend of the French while secretly plotting to overthrow them. Apposing Yousseff are the Riffs, whose secret leader, The Red Shadow, is Paul Bonnard, a professor...                See full summary »",1953,6.2,"Musical, Romance            "
The Singing Forest,95,    Two lovers are killed during the Holocaust. One reincarnates first. He has a twenty two year old daughter who falls in love with who her father believes is his past life lover.,2003,1.9,"Drama, Fantasy, Romance            "
How I Married My High School Crush,90,"    A high-school girl makes a wish to marry her crush, the star of the football team who doesn't even know she's alive. Then a solar eclipse magically transports them 17 years into the future to the day of their wedding.",2007,5.4,"Comedy, Drama, Fantasy            "
The Promise of Love,96,    A woman who gave up college to marry her Marine boyfriend becomes a widow soon after her husband is sent to Vietnam.,1980,6.5,"Drama, Romance            "
The Man from Red Gulch,96,"    ""In the days of the California Gold Rush of '49, Sandy is at odds with his partner, Falloner, over the latter's heavy drinking. Falloner is killed by Lasham, who many years before ran off ...                See full summary »",1925,0,"Action, Adventure, Drama            "
Gunsight Ridge,85,    Stage line agent investigates a series of robberies by taking the job of a deputy sheriff in a border Arizona town.,1957,6.3,"Action, Adventure, Crime            "
The Awakening,85,"    Dramatic and epic tales of people finding out that they've been lied to their entire lives, until now.",2019,8.1,"Romance, Thriller            "
The Chisholms,60,    The adventures of the Chisholm family as they travel west in 1844.,1979,7.5,"Romance, Western            "
A Little Closer,72,    Three family members each learn the cruelties of love and sexuality.,2011,5.5,"Drama, Romance            "
Storm Over the Nile,107,    A CinemaScope remake of The Four Feathers (1939).,1955,6.2,"Adventure, Drama, Romance            "
Romeo & Juliet: Sealed with a Kiss,76,    Romeo & Juliet: Sealed With a Kiss is a fully animated feature fantasy about two star crossed seals from warring families that fall in love against their parents' wishes. When Juliet's ...                See full summary »,2006,3.6,"Animation, Family, Romance            "
The Corsican Brothers,111,"    After their parents are killed, co-joined twin boys are separated, with one raised as a gentleman in Paris and the other in the mountains becoming a bandit.",1941,6.5,"Adventure, Romance            "
Under Eighteen,80,"    A poor seamstress girl sours on her engagement to a grocery deliveryman after seeing her sister's abusive marriage. Trying to help her sister pay for a divorce lawyer, she turns to a rich playboy she met at work.",1931,6.7,"Drama, Romance            "
I'm Still Alive,72,"    Steve Bennett is a daring flier who crashes airplanes for the movies, and Laura Marley is an arrogant movie star who is transformed into a very likable woman when she marries Steve. But she...                See full summary »",1940,5.8,"Action, Adventure, Drama            "
79 Parts,90,    Jack's left with a debt with the mob that will be hard to repay. Marrying the car dealer's illegal immigrant girlfriend may be the only way out.,2016,6.7,"Action, Comedy, Romance            "
It All Came True,97,"    After crooked nightclub owner Chips Maguire murders a police informant, he blackmails his piano player to allow him to stay at his eccentric mother's boarding house.",1940,6.7,"Comedy, Crime, Drama            "
Sinners in Paradise,65,"    A seaplane departs for China. On board are a nurse escaping a loveless marriage to do work with refugees, a woman hoping to surprise her estranged son, a wealthy heiress trying to distance ...                See full summary »",1938,5.8,"Adventure, Drama, Romance            "
I Love Her,93,"    The young street musician girl must to conquer her own fears and ghosts from the past of social influences from Ukraine, where she grown up, in order to admit her feelings to other ...                See full summary »",2017,4.7,"Drama, Romance            "
A Latte' Love Story,5,    A Latte' Love Story is about a man who loves a women and finally confesses his love for her using only coffee terms.,2011,0,"Short, Romance            "
Once in a Lifetime,96,"    Millions adored Daphne Fields, for she shared their passion, their pain, their joy, and their sorrow. America's most popular novelist remained a closed book. She hides many secrets. The ...                See full summary »",1994,6.1,"Drama, Romance            "
Mixed Blessings,96,"    Three newly married couples want to start a family. However, there are a few complications, for Brad & Pilar, it's time, not only are they both very mature, Brad already has grown up ...                See full summary »",1995,5.9,"Drama, Romance            "
The Last Sign,86,"    Andie MacDowell portrays a woman who is tormented by the ghost of her abusive, alcoholic husband. She must come to terms with the past if she is to find peace and love. Samuel le Bihan is a...                See full summary »",2005,3.3,"Drama, Fantasy, Romance            "
Immortally Yours,100,"    A coven of Sexy, modern Day vampires ravage the American Midwest with the thirst for blood, while a romantic twist puts the vampires at odds among themselves and with the murderous Illuminati that seek to gain their immortality.",2009,2.1,"Horror, Romance            "
The Park Bench,79,"    When Emily, a librarian-to-be, is assigned to tutor Mateo, a struggling undergrad, in American Lit, they do not get along; but when the discussion turns from classics to confessions, they ...                See full summary »",2014,6.6,"Comedy, Romance            "
Twice Upon a Time,120,"    A woman (Molly Ringwald), unhappy with her life, makes a wish for a different life which whisks her to a parallel world where her life is different and she falls back in love with her boy ...                See full summary »",1998,4.9,"Drama, Fantasy, Romance            "
Fast Food Fast Women,95,"    How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. ...                See full summary »",2000,6.4,"Comedy, Romance            "
Movie Crazy,84,"    After a mix-up with application photograph, an aspiring actor is invited to a test screening and goes off to Hollywood.",1932,7.2,"Comedy, Family, Romance            "
Hopalong Cassidy Returns,74,    A crusading newspaper editor recruits his old friend Hoppy to take the job of marshal in a town rife with vice and murder directed at helpless miners.,1936,7.2,"Adventure, Drama, Romance            "
The Little Kidnappers,93,"    A Scotsman, Jim MacKenzie, living on a primitive homestead in Nova Scotia, is raising his two grandsons, Harry and Davy, following the death of their father in the Boer War. His son's death...                See full summary »",1953,7.1,"Drama, Family, Romance            "
Warm Summer Rain,82,    A woman tries to kill herself and ends up in the hospital. She escapes and wanders into the desert. There she comes upon a roadside bar where she gets extremely drunk with the locals and a ...                See full summary »,1989,4.9,"Drama, Romance            "
A Perfect Stranger,105,    Robert Urich as a lawyer in love with a woman who's married to a dying millionaire.,1994,6.2,"Drama, Romance            "
Echoes,60,    Life in the small Irish town of Castle Bay in the 1950s.,1988,6.7,"Drama, Romance            "
A Millionaire for Christy,91,"    This hilarious comedy gave MacMurray a chance to show his comedic chops as Peter, a radio personality who is told he's just inherited two million dollars by a gold-digging secretary.",1951,6.3,"Comedy, Romance            "
The Rose in the Flame,91,Add a Plot,2020,0,"Action, Adventure, History            "
Only Yesterday,105,"    A one-night fling during World War I results in a young girl getting pregnant. Years later, she meets him again. Now a successful businessman, he doesn't even remember her, but tries to seduce her.",1933,7.5,"Drama, Romance            "
Romeo and Juliet in Harlem,128,"    The first Shakespeare feature film adaptation of ""Romeo and Juliet"" with a complete cast of color that stays true to the language and storyline.",2017,6.7,"Drama, Romance            "
Three Faces West,79,"    Viennese surgeon Dr. Braun and his daughter Leni come to a small town in North Dakota as refugees from Hitler. When the winds of the Dust Bowl threaten the town, John Phillips leads the ...                See full summary »",1940,6.3,"Adventure, Drama, Romance            "
Cosmic Fling,79,"    Cosmic Fling is the tale of Stan, an intergalactic garbage man who lives alone on an asteroid. To feed himself, he harpoons space debris and converts it into nourishment. To feed his soul, ...                See full summary »",2020,0,"Short, Adventure, Fantasy            "
Falling,120,    Henry Kent meets writer Daisy Langrish and offers to take care of her overgrown garden. The relationship develops but Mr. Kent is fooling no one but Daisy!,2005,7.2,"Drama, Romance            "
The Jazz Singer,107,"    Jerry dreams to become a famous jazz singer. But in order to accomplish that, he must defy his father, a Jewish Cantor, who is opposed to such dream as a future for his son.",1952,5.7,"Drama, Music, Romance            "
The Jayhawkers!,100,    Before the U.S. Civil War rebel leader Luke Darcy sees himself as leader of a new independent Republic of Kansas but the military governor sends an ex-raider to capture Darcy.,1959,6.4,"Romance, Western            "
The Lone Gun,76,"    In Texas, drifter Cruze becomes the marshal of the town of Marlpine but he must face the murderous Moran brothers alone when the scared town refuses to back him up.",1954,5.9,"Romance, Western            "
Zaza,84,"    Zaza is an actress and the favorite at an open-air theater in a small French town. When diplomat Bernard Dufresne comes to the village, he stays away for fear he will fall for her. But when Zaza is badly injured, he has no choice.",1923,6.2,"Romance, Drama            "
Moneybag Head,14,    Dennis is searching for human connection despite having a head that looks like a literal bag of money.,2020,0,"Short, Romance            "
Dirty Singles,80,"    A close-knit circle of Toronto friends, shaken by the break-up of their favorite couple, are forced over a winter to finally grow up.",2014,6.1,"Comedy, Romance            "
How Not to Propose,90,"    A guy trying to propose marriage to his girlfriend, but everything goes wrong when an old friend comes along...",2015,4.3,"Comedy, Drama, Family            "
The Giaour,90,Add a Plot,0,0,Romance            
Bleed Out,88,"    After a routine partial hip replacement operation leaves his mother in a coma with permanent brain damage, what starts as a son's video diary becomes a citizen's investigation into the ...                See full summary »",2018,8.5,"Documentary, Drama, Romance            "
L.G.B.T. Love Stories,94,"    The lives of two drag-queen/ex-lovers; a wealthy, business man who must choose between his wife or his hidden sexual desires; a shy, young woman who falls in-love with her beautiful, ""straight"" roommate, and a gutsy transgender working girl who attempts to reclaim her dignity intertwine in four stories of love and romance.",2016,2.8,"Comedy, Drama, Romance            "
Tie the Knot,90,    The hysterical cross cultural journey of hearts.,2016,3.3,"Comedy, Drama, Family            "
Noukadubi,135,"    Months after an accident following his marriage, a husband finds that the veiled woman he brought home is not his wife.",2011,7.6,"Drama, Romance            "
Sadie McKee,93,"    A working girl's fortunes improve when she marries into money, but happiness is not so easily won.",1934,6.8,"Drama, Romance            "
Abandoned,79,"    Newspaperman helps girl find her sister's illegitimate baby, gets mixed up in baby-adoption racket.",1949,6.6,"Crime, Drama, Film-Noir            "
Rag Tale,123,"    A romance that plays out in the splashy, sensational world of British tabloids.",2005,3.9,"Comedy, Romance, Drama            "
Nous York,98,"    Thirty-somethings Michaël, Nabil and Sylvain head to New York to surprise their friend Samia on her birthday, secretly arranged with the help of another friend, Gabrielle. The two women had...                See full summary »",2012,4.3,"Adventure, Comedy, Drama            "
Going Hollywood,78,    A love-struck teacher pursues a radio singer to Hollywood.,1933,6.1,"Musical, Romance            "
Winchell,105,"    The true story of the influential and controversial columnist, Walter Winchell.",1998,6.8,"Biography, Drama, Romance            "
Three Corners of Deception,105,"    ""Three Corners of Deception"" is a story about how a college law professor and an attorney fell in love over a Las Vegas Memorial Day weekend. They got married shortly thereafter, then ...                See full summary »",0,0,"Drama, Romance            "
No Greater Love,105,    A woman (Kelly Rutherford) who loses her fiance and her parents in the Titanic disaster neglects her own needs to care for her brothers and sister.,1995,5.8,"Drama, Romance            "
Honest,110,    The film is an edgy black comedy set in swinging London in the late 60s. The All Saints girls play three street wise sisters who head 'up West' to rob and generally cause trouble.,2000,4.0,"Comedy, Crime, Romance            "
First Night,116,"    Adam is a rich industrialist, who aspires to a more cultured world. Spurred on by playful jibes that he is little more than a city suit living the capitalist's dream, this frustrated ...                See full summary »",2010,5.2,"Comedy, Musical, Romance            "
The Sweet Shop,94,"    Rock star Jarvis Marshall returns to the village where he grew up when his estranged mother dies. He finds many of his childhood friends, including local Sweet Shop owner Katie Powell have never left.",2013,7.0,"Drama, Music, Romance            "
Let's Make Up,72,    A young actress must decide which of two lovers will be her husband. She daydreams about each one to help her decide.,1954,5.5,"Comedy, Fantasy, Romance            "
The Swell Season,91,"    The world fell in love with Glen Hansard and Markéta Irglová when their songwriting collaboration in the film Once (2007) culminated in a jubilant Oscar win. But behind the scenes, where ...                See full summary »",2011,6.9,"Documentary, Music, Romance            "
Cry Now,87,"    Cry Now follows the electrifying sexy encounters between Vincent, a street poster artist, and Luzy, a tattoo designer. But Sofia, Vincent's obsessive ex-girlfriend, is not ready to let go.",2014,5.3,Romance            
Love by Accident,87,"    While on a road trip to spread her godfather's ashes, Daphne and her ill godmother Fran get into an accident forcing them to make an unexpected stop. Wanting to keep Fran off the road, ...                See full summary »",2019,0,Romance            
The Heavenly Body,95,    The beautiful wife of a tweedy astronomer becomes convinced that her astrologer's prediction of a new dream man in her life will come true.,1944,6.2,"Comedy, Romance            "
Sexual Quest,85,    Nice Sexy movie that includes a beautiful Asian Couple engaging in fantasies with each others' blessing. Made for Cable Soft Porn that showcases many Western people seemingly unconvincing engaging in pleasure.,2011,6.8,Romance            
The Reagans,171,"    An non-partisan telling of marriage and political career of Ronald and Nancy Reagan. The movie tells a tale of love, devotion, controversy, and patriotism.",2003,5.8,"Biography, Drama, Romance            "
Wingman Inc.,106,"    When a professional wingman falls for a professional man-eater, it's only a matter of time before they realize that they're in love with the competition.",2015,3.7,"Comedy, Romance            "
The Counterfeit Contessa,91,"    Gina Nardino, a young saleswoman at the food counter of a posh department store, falls hard for a society stud, and, through a series of accidents, impresses him by taking on the false ...                See full summary »",1994,6.3,"Comedy, Romance            "
You Belong to Me,94,    A jealous and insecure newlywed man interferes with his wife's medical work in order to prevent her from seeing attractive male patients.,1941,6.0,"Comedy, Romance            "
New Orleans,90,"    A gambling hall owner relocates from New Orleans to Chicago and entertains his patrons with hot jazz by Louis Armstrong, Billie Holiday, Woody Herman, and others.",1947,6.7,"Drama, Music, Romance            "
Wake Up,5,"    Josh has a strategy when it comes to nightmares, but his office mate disagrees - whether the impact from a fall in your sleep will force you awake or kill you while you sleep. In this ...                See full summary »",2009,0,"Short, Drama, Horror            "
RTT,88,"    When Arthur's wife leaves him to get married in Miami, he immediately flies there to get her back.",2009,4.9,"Comedy, Romance            "
Untouchable,14,"    Grace, an overall pessimist and first time masseuse, struggles to pay rent and deal with unruly clients. While fighting to balance necessity and pride, serendipity offers her a fleeting glimpse of Grace.",2011,6.7,"Short, Comedy, Drama            "
Shadowheart,115,"    James Conners comes home to the town of Legend, New Mexico in 1865 to avenge his fathers death against the ruthless Will Tunney. Along the way he re-captures his long lost love Mary Cooper....                See full summary »",2009,4.5,"Action, Drama, Romance            "
Shopworn,72,"    A poor woman and a man from an upper-class family fall in love, but his mother will go to any lengths to stop their marriage.",1932,6.5,"Drama, Romance            "
In Love and War,90,"    After being released from an Italian prison, British officer Eric Newby (Blue) must find his way out of Italy before the Germans come. However, he is injured on the way and is left behind ...                See full summary »",2001,6.6,"Drama, Romance, War            "
100 Questions,90,    A woman joins an online dating website and answers 100 questions in order to find her perfect match.,2010,5.5,"Comedy, Romance            "
American Curious,90,"    A cross-cultural story of one man's journey toward identity, AMERICAN CURIOUS goes across the border with David Green, an adopted man who learns that the birth mother he never knew has just...                See full summary »",2018,6.6,"Comedy, Drama, Romance            "
Good Enough,80,    This is a comedic drama that follows New York City based flight attendant Lorna Flynn on her obsessive journey to find her long lost relative after her absent father passes away. In the ...                See full summary »,2016,5.6,"Comedy, Drama, Romance            "
Confidence Game,110,    Sylvie runs a crime ring on Long Island and violently manipulates her minions to exact a deep revenge on the notoriously unethical film producer David.,2016,5.2,"Crime, Drama, Mystery            "
"Yes, We're Open",79,    A couple experiment with having an open relationship.,2012,6.2,"Comedy, Romance            "
The Nurse's Secret,64,"    Murder mystery with a nurse (Lee Patrick) moving into a mansion after an apparent suicide to care for the old mother. The mother is kind of spooky, but so is the butler, and the girlfriend,...                See full summary »",1941,5.8,"Crime, Drama, Mystery            "
Bartlett,90,    Struggling creative director Roger Newhouse has just 10 hours to turn his life around in a comedic satire set in that vast gray area between fraud and re-invention known as advertising.,2018,5.8,"Comedy, Drama, Musical            "
On the Avenue,89,    Broadway producer satirizes an important New York family. The family sues but their daughter falls in love with producer.,1937,6.7,"Musical, Comedy, Romance            "
The Ghost Camera,66,"    When a photograph is taken at the scene of a murder, the camera is tossed out of a castle window to destroy the evidence and lands in the back of a passing car belonging to chemist John ...                See full summary »",1933,6.2,"Comedy, Crime, Mystery            "
Deadly Isolation,90,    Crafty Patrick Carlson and his violent accomplice Kyle Mumford have hidden in the woods up north for months after pulling off a major diamonds robbery in San Fracisco. They hoped to collect...                See full summary »,2005,5.4,"Crime, Romance, Thriller            "
Just Write,102,    A Hollywood tour bus driver poses as a screenwriter to romance an up-and-coming young actress.,1997,6.3,"Comedy, Romance            "
Growing the Big One,89,"    Seattle radio talk-show host Emma Silver inherits grandpa Walt's pumpkin farm in Valleyville. She didn't plan to respect his last will, which was to run the farm, but loses her job and is ...                See full summary »",2010,6.5,Romance            
Paradox,103,"    After his wife is killed in a hit-and-run accident by a mysterious Hooded Man, DYLAN BRANDT, a Theoretical Physicist, builds a Quantum Suicide Machine to jump through parallel universes to ...                See full summary »",2016,6.0,"Drama, Romance, Sci-Fi            "
The Pimp Primer,52,Add a Plot,1970,5.2,"Drama, Romance            "
Bossa Nova,95,"    Rio lawyer Pedro Paulo is recently separated from his travel agent wife Tania. His office has taken on an energetic new intern, Sharon. Pedro Paulo is working on a divorce case - his own ...                See full summary »",2000,6.2,"Comedy, Romance, Drama            "
Station Jim,90,    It is the 1890s. Bob Gregson is a young lad who works as a porter at a rural railway station. He is keen to impress the stationmaster who is looking for a successor because he is about to ...                See full summary »,2001,7.0,"Drama, Romance            "
West of Broadway,73,    Jerry Seevers returns from World War I service broken in health and his doctor tells him he has only six months to live. His fiancée jilts him and he sets out to drink himself to death. In ...                See full summary »,1931,6.1,"Drama, Romance, War            "
Playboy: Tales of Erotic Fantasies,54,    Playboy brings you arousing fantasies that will push the boundaries of your imagination. Witness every searing moment as daring sexual fantasies are brought vividly and explicitly to life. ...                See full summary »,1999,6.2,Romance            
"Twelfth Night, or What You Will",180,"    Viola and her twin brother Sebastian are separated after a shipwreck on the coast of Illyria, and each believes the other drowned. Viola disguises herself as a male page named Cesario and ...                See full summary »",1998,7.4,"Comedy, Drama, Romance            "
The Wife of Monte Cristo,83,"    Edmund Dantes (Martin Kosleck), The Count of Monte Cristo, rides again in 1832, this time accompanied by (or stood in for) his countess wife, Haydee (Lenore Aubert. He is out for vengeance ...                See full summary »",1946,6.1,"Adventure, Drama, Romance            "
Nothing Lasts Forever,155,"    Story of the personal lives and careers of three female doctors, from different backgrounds and walks of life, who work at a San Francisco county hospital.",1995,6.7,"Drama, Romance, Thriller            "
A Double Shot at Love,155,"    12 hot straight guys and 12 sexy lesbians fight for love in an epic battle of the sexes -- with a twist. Instead of trying to capture just one heart, they'll be gunning for beautiful ...                See full summary »",2008,3.6,"Game-Show, Reality-TV, Romance            "
Spyro: Year of the Dragon,155,    After 150 dragon eggs are stolen by an evil sorceress and her army of rhinocs; Spyro embarks on an adventure to rescue the eggs.,2000,8.7,"Animation, Action, Adventure            "
"Katmandú, un espejo en el cielo",104,"    In early-90s Kathmandu, an inspired Catalan teacher arrives in town to work at the local school; however, she will soon encounter the region's extreme poverty and its weak educational system.",2011,6.1,"Drama, Romance            "
The Sessions,104,"    Sammy Buford has a difficult time connecting with people on an emotional level. After several unsettling discoveries and events, he begins to feel what he has never felt before... what it truly means to be alive.",0,0,"Drama, Romance            "
The Pianist,112,"    Jean and her sister, played by Macha Grenon, have a life long infatuation with the Japanese Pianist who once lived across the street from them during their high school years. The film is ...                See full summary »",1991,4.7,Romance            
The Mysterious Island,95,"    On a volcanic island near the kingdom of Hetvia rules Count Dakkar, a benevolent leader and scientist who has eliminated class distinction among the island's inhabitants. Dakkar, his ...                See full summary »",1929,6.1,"Adventure, Romance, Sci-Fi            "
Lone Runner,89,"    The Summerking's daughter has been kidnapped, and the legendary hero of the desert comes to her rescue as he did when she was young. The Lone Runner proves to be an unstoppable hero with ...                See full summary »",1986,3.6,"Action, Adventure, Drama            "
Last Night,16,"    Have you ever had a night out that went so badly you didn't want anyone to know the truth? Meet Penny and Chloe, two girls share their previous evening's exploits over a cup of coffee. The ...                See full summary »",2014,4.6,"Short, Comedy, Romance            "
Marriage Retreat,90,"    When a group of best friends decide to go on a marriage retreat in the mountains for no deeper reasons to relax and have a little fun, they discover the true state of their marriages and ...                See full summary »",2011,5.2,"Comedy, Drama, Romance            "
Naked Surrender,95,    A former cop has to find the crime ring using sex tapes to blackmail young girls.,2006,5.7,"Drama, Romance, Thriller            "
Notorious Gentleman,110,"    Vivian Kenway (Sir Rex Harrison), a young Englishman from an aristocratic background, flunks out of Oxford, and decides to use his considerable charm to achieve his goal of, apparently, ...                See full summary »",1945,6.8,"Drama, Romance            "
